fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol
8.5,0.36,0.55,2.2,0.093,8.0,66.0,0.996,3.14,0.8,9.6
10.9,0.43,0.44,2.1,0.058,18.0,44.0,0.99709,3.14,0.54,11.3
6.5,0.64,0.0,2.3,0.1,5.0,27.0,0.99594,3.32,0.87,10.9
11.0,0.33,0.49,2.0,0.079,11.0,55.0,0.99606,2.87,0.69,9.6
8.0,0.41,0.37,5.5,0.081,20.0,115.0,0.99797,3.28,0.57,10.9
7.8,1.22,0.0,2.3,0.072,14.0,118.0,0.99803,3.43,0.57,9.9
6.8,0.35,0.33,3.0,0.069,13.0,22.0,0.99304,3.35,0.57,12.8
8.2,0.49,0.31,2.6,0.062,29.0,77.0,0.99711,3.2,0.72,10.3
6.2,0.61,0.32,2.0,0.087,12.0,38.0,0.9959,3.43,0.6,10.0
7.8,0.4,0.31,2.4,0.056,4.0,13.0,0.99585,3.24,0.51,10.9
9.0,0.53,0.41,2.0,0.078,13.0,33.0,0.99605,3.18,0.62,10.2
9.5,0.42,0.5,1.8,0.102,10.0,44.0,0.99897,3.11,0.95,9.3
8.4,0.52,0.17,2.5,0.074,6.0,11.0,0.99712,3.32,0.51,9.6
10.2,0.41,0.27,1.9,0.069,13.0,16.0,0.99907,3.35,0.84,10.0
6.8,0.32,0.13,2.5,0.075,32.0,90.0,0.99605,3.47,0.59,10.8
5.6,0.63,0.2,2.3,0.086,16.0,24.0,0.99797,3.47,0.63,8.6
7.1,0.51,0.23,1.6,0.084,3.0,23.0,0.99498,3.39,0.45,10.8
8.2,0.72,0.4,1.9,0.351,15.0,31.0,0.99599,3.16,0.53,9.4
7.1,0.6,0.01,2.2,0.07,7.0,9.0,0.9969,3.55,0.57,9.4
7.7,0.36,0.26,1.2,0.039,8.0,11.0,0.99482,3.3,0.53,11.1
8.8,0.49,0.15,2.9,0.068,17.0,20.0,0.99897,3.3,0.62,9.8
8.1,0.59,0.0,1.7,0.099,6.0,10.0,0.99694,3.25,0.49,9.4
6.6,0.58,0.09,2.2,0.36,27.0,78.0,0.99804,3.37,0.87,9.5
7.2,0.37,0.2,1.6,0.064,4.0,11.0,0.9979,3.56,0.39,9.0
7.0,0.77,0.01,2.2,0.076,28.0,71.0,0.99704,3.35,0.64,9.6
8.6,0.29,0.36,2.4,0.074,17.0,16.0,0.9969,3.35,0.57,9.5
6.1,0.4,0.19,2.5,0.069,16.0,41.0,0.99381,3.39,0.75,12.4
8.5,0.58,0.29,2.3,0.24,4.0,13.0,0.99603,3.1,0.72,11.0
7.9,0.76,0.22,2.1,0.057,23.0,69.0,0.99598,3.37,0.54,9.4
11.2,0.57,0.3,2.1,0.115,5.0,16.0,0.99983,3.16,0.74,9.5
10.3,0.39,0.4,3.1,0.085,28.0,40.0,0.99811,3.38,0.73,13.0
6.3,0.61,0.02,2.0,0.074,12.0,24.0,0.99594,3.42,0.57,10.2
12.6,0.38,0.59,2.2,0.086,25.0,79.0,0.99614,2.98,0.71,10.6
5.6,0.71,0.09,2.5,0.092,23.0,107.0,0.99504,3.39,0.55,9.1
11.7,0.32,0.27,2.5,0.058,17.0,28.0,1.003,3.23,0.43,9.1
8.7,0.41,0.32,4.0,0.095,16.0,45.0,0.99792,3.14,0.67,9.5
7.8,0.57,0.24,2.2,0.092,18.0,38.0,0.99707,3.42,0.85,12.4
8.1,0.5,0.13,2.3,0.105,4.0,15.0,0.99609,3.22,0.55,9.7
6.9,0.36,0.38,3.3,0.092,16.0,124.0,0.99403,3.22,0.56,10.8
11.1,0.24,0.54,3.9,0.056,30.0,70.0,0.99802,3.16,0.5,10.1
8.1,0.62,0.14,2.2,0.056,26.0,41.0,0.99601,3.41,0.75,12.2
6.4,0.72,0.03,2.4,0.112,16.0,86.0,0.99797,3.53,0.56,9.6
11.6,0.2,0.47,2.6,0.077,31.0,48.0,0.99902,3.1,0.59,9.4
7.6,0.32,0.36,2.2,0.069,14.0,79.0,0.99499,3.33,0.66,12.8
6.6,0.37,0.24,2.3,0.068,22.0,89.0,0.99582,3.35,0.52,10.1
6.3,0.67,0.1,2.9,0.084,15.0,83.0,0.99603,3.36,0.64,9.5
7.8,0.58,0.1,4.4,0.224,24.0,84.0,0.99803,3.36,0.92,9.6
7.7,0.52,0.04,2.1,0.054,6.0,9.0,0.99603,3.42,0.59,10.1
7.5,0.6,0.23,2.8,0.073,13.0,16.0,0.9969,3.58,0.56,12.8
8.5,0.54,0.31,2.4,0.064,7.0,18.0,0.99807,3.3,0.66,9.5
8.2,0.61,0.24,1.6,0.092,10.0,42.0,0.99404,3.16,0.55,10.1
9.6,0.67,0.11,1.6,0.084,15.0,44.0,0.99702,3.16,0.58,9.5
7.1,0.57,0.25,2.2,0.088,16.0,28.0,0.99602,3.39,0.73,9.6
7.7,0.27,0.39,2.8,0.061,27.0,44.0,0.99503,3.33,0.81,13.1
7.0,0.64,0.0,2.0,0.082,16.0,35.0,0.99589,3.28,0.51,9.6
7.1,0.56,0.09,4.0,0.07,10.0,30.0,0.99682,3.39,0.66,10.1
7.0,0.75,0.01,2.3,0.072,17.0,97.0,0.99598,3.41,0.73,10.8
10.3,0.53,0.45,2.7,0.082,8.0,68.0,0.99996,3.34,0.71,10.6
6.6,1.26,0.01,7.6,0.12,16.0,22.0,0.99706,3.47,0.47,9.5
9.5,0.37,0.49,2.7,0.069,3.0,13.0,0.99608,3.29,0.66,11.0
9.5,0.51,0.42,2.0,0.086,6.0,13.0,0.99606,3.35,0.74,12.9
8.5,0.52,0.26,15.5,0.069,25.0,48.0,0.99998,3.38,0.64,10.2
7.3,0.46,0.37,2.8,0.088,9.0,26.0,0.99701,3.35,0.55,9.5
8.9,0.37,0.5,2.0,0.074,3.0,19.0,0.99601,3.28,0.7,12.1
6.8,1.12,0.06,2.2,0.085,19.0,103.0,0.99802,3.5,0.52,9.4
9.2,0.45,0.24,2.0,0.085,10.0,15.0,0.99599,3.15,0.99,12.0
8.4,0.41,0.35,2.5,0.085,8.0,14.0,0.99592,3.33,0.57,13.0
8.8,0.35,0.06,4.0,0.075,37.0,78.0,0.99699,3.23,0.58,9.9
8.6,0.25,0.75,2.0,0.085,6.0,15.0,0.99609,3.17,0.54,10.5
7.2,0.66,0.02,2.1,0.047,12.0,32.0,0.99508,3.34,0.6,11.8
7.8,0.17,0.54,2.6,0.089,10.0,26.0,0.99592,3.08,0.91,11.0
8.4,0.58,0.09,2.1,0.101,10.0,42.0,0.99698,3.15,0.65,9.9
11.2,0.52,0.54,2.7,0.1,17.0,69.0,1.00161,3.24,0.76,9.5
7.5,0.22,0.42,1.8,0.097,6.0,15.0,0.99709,3.36,0.81,9.6
9.9,0.61,0.5,2.8,0.077,11.0,86.0,0.99798,3.13,0.67,9.5
6.9,0.83,0.0,3.3,0.092,19.0,41.0,0.99781,3.27,0.63,9.2
6.4,0.42,0.38,5.9,0.086,15.0,36.0,0.99686,3.48,0.91,10.6
10.7,0.45,0.62,2.1,0.056,33.0,37.0,0.99697,3.18,0.83,12.8
6.3,0.42,0.02,2.6,0.077,11.0,19.0,0.9951,3.53,0.49,10.8
7.7,0.17,0.62,2.1,0.085,49.0,91.0,0.99578,3.22,1.98,12.4
10.2,0.56,0.3,2.1,0.075,19.0,80.0,0.99594,2.96,0.51,11.0
9.2,0.63,0.48,8.4,0.067,39.0,87.0,0.99978,3.23,0.54,10.8
9.1,0.3,0.64,2.6,0.078,5.0,42.0,0.9969,3.08,0.56,9.7
9.0,0.44,0.2,2.9,0.07,25.0,40.0,0.99607,3.4,0.61,12.9
8.9,0.63,0.13,2.2,0.061,18.0,36.0,0.99721,3.28,0.46,9.8
6.9,0.83,0.03,2.4,0.074,26.0,50.0,0.99691,3.52,0.61,9.3
6.8,0.79,0.09,1.8,0.076,22.0,61.0,0.99401,3.29,0.48,11.3
9.5,0.61,0.13,2.6,0.076,13.0,38.0,0.998,3.18,0.56,9.3
7.5,0.6,0.02,1.6,0.079,25.0,42.0,0.997,3.54,0.58,9.5
7.0,0.62,0.12,2.4,0.418,47.0,58.0,0.99614,3.15,0.97,9.4
7.1,0.4,0.28,2.5,0.061,25.0,75.0,0.99689,3.56,0.54,11.0
7.1,0.4,0.55,5.3,0.106,10.0,86.0,0.99399,3.26,0.7,12.6
10.0,0.41,0.7,2.0,0.097,14.0,45.0,0.99613,3.01,0.74,9.3
9.0,0.78,0.39,2.5,0.073,14.0,63.0,0.99698,3.3,0.58,10.1
7.0,0.46,0.18,2.2,0.064,6.0,94.0,0.99701,3.37,0.64,9.0
9.2,0.56,0.39,2.5,0.078,22.0,42.0,0.99683,3.16,0.46,10.0
7.8,0.7,0.01,2.2,0.065,2.0,6.0,0.99591,3.28,0.55,9.6
7.5,0.48,0.27,1.8,0.088,21.0,32.0,0.99604,3.34,0.94,9.5
8.3,0.68,0.18,2.1,0.374,10.0,12.0,0.99685,3.09,0.82,9.4
8.0,0.39,0.07,2.4,0.05,11.0,13.0,0.99716,3.59,0.43,11.7
7.6,0.41,0.26,1.7,0.065,5.0,14.0,0.99596,3.45,0.7,11.6
10.8,0.45,0.5,4.7,0.079,14.0,42.0,0.99979,3.31,0.84,10.4
7.0,0.33,0.5,5.9,0.072,11.0,90.0,0.99609,3.32,0.82,9.7
7.1,0.41,0.49,1.6,0.074,12.0,26.0,0.99396,3.35,1.57,12.1
7.1,0.64,0.1,2.1,0.074,13.0,56.0,0.996,3.31,0.59,9.3
7.8,0.7,0.45,2.4,0.083,28.0,88.0,0.99909,3.35,0.63,9.3
8.5,0.41,0.48,2.2,0.075,9.0,44.0,0.99706,3.32,0.61,10.9
8.8,0.6,0.22,2.9,0.048,5.0,40.0,0.99691,3.05,0.5,9.6
10.2,0.4,0.65,2.1,0.072,16.0,102.0,0.99888,3.13,0.86,9.4
9.6,0.23,0.37,1.9,0.063,9.0,22.0,0.99594,3.33,0.59,12.0
6.5,0.64,0.04,2.4,0.063,10.0,31.0,0.995,3.34,0.56,11.3
12.4,0.73,0.17,2.2,0.065,9.0,14.0,0.99909,3.26,0.49,10.2
10.7,0.84,0.44,2.2,0.084,22.0,80.0,0.99805,3.27,0.6,10.7
8.8,0.58,0.18,2.1,0.069,18.0,78.0,0.99617,3.33,0.66,9.8
8.5,0.3,0.28,2.1,0.044,5.0,15.0,0.99698,3.29,0.68,10.9
12.9,0.27,0.68,1.9,0.084,20.0,23.0,0.99897,3.09,2.0,9.8
7.1,0.28,0.5,1.5,0.073,9.0,25.0,0.99509,3.37,0.63,10.2
8.9,0.56,0.44,1.7,0.06,17.0,45.0,0.99491,3.14,0.8,12.2
6.4,0.54,0.31,2.1,0.071,11.0,16.0,0.9939,3.37,0.49,11.1
6.9,0.67,0.01,2.5,0.102,36.0,104.0,0.99507,3.41,0.66,12.1
7.7,0.64,0.46,1.7,0.072,13.0,108.0,0.99588,3.31,0.81,11.5
7.2,0.67,0.26,5.3,0.113,7.0,42.0,0.99606,3.23,0.58,9.6
8.5,0.59,0.56,2.1,0.075,5.0,19.0,0.99698,3.4,0.67,13.3
7.7,0.75,0.09,1.4,0.068,11.0,23.0,0.99594,3.41,0.55,9.6
7.3,0.66,0.02,2.7,0.054,12.0,29.0,0.99491,3.23,0.64,12.8
9.0,0.56,0.33,6.2,0.077,25.0,86.0,0.99897,3.38,0.61,10.5
6.9,0.59,0.1,2.5,0.092,11.0,60.0,0.9962,3.47,0.55,9.6
6.7,0.55,0.08,2.0,0.059,17.0,28.0,0.99505,3.55,0.44,9.8
8.9,0.65,0.51,2.2,0.093,13.0,79.0,0.99797,3.18,0.67,9.5
13.2,0.26,0.65,2.8,0.078,20.0,53.0,0.9999,3.29,0.86,11.3
9.8,0.46,0.31,1.5,0.088,3.0,12.0,0.99593,3.19,0.71,10.2
10.7,0.65,0.48,2.1,0.61,29.0,59.0,0.99829,3.13,0.75,9.5
13.7,0.38,0.65,2.9,0.094,7.0,35.0,0.9981,2.91,0.54,10.1
7.9,0.63,0.25,3.9,0.091,9.0,32.0,0.99595,3.16,0.64,11.0
8.0,0.42,0.45,2.6,0.084,14.0,88.0,0.9961,3.18,0.61,9.7
6.6,0.3,0.1,1.8,0.074,11.0,91.0,0.99586,3.33,0.9,10.1
9.4,0.59,0.23,2.4,0.078,33.0,104.0,0.99889,3.11,0.65,9.4
10.2,0.21,0.4,2.0,0.078,18.0,32.0,0.9979,3.15,0.77,10.1
10.8,0.53,0.48,5.9,0.097,3.0,6.0,0.99903,3.11,0.77,10.6
5.7,0.74,0.0,2.2,0.065,6.0,14.0,0.99429,4.01,0.47,12.2
12.4,0.45,0.5,2.1,0.087,12.0,41.0,0.99808,3.23,1.11,11.0
6.9,0.43,0.49,2.1,0.109,16.0,52.0,0.99519,3.44,0.81,11.1
9.4,0.38,0.36,2.3,0.054,7.0,12.0,0.99603,3.36,0.71,11.9
7.1,0.37,0.25,2.8,0.062,28.0,98.0,0.99693,3.3,0.8,11.5
7.9,0.79,0.04,2.0,0.079,23.0,58.0,0.99788,3.32,0.47,9.1
6.9,0.29,0.5,2.2,0.068,10.0,46.0,0.99591,3.23,0.59,10.5
7.7,0.33,0.38,2.0,0.07,19.0,58.0,0.99499,3.25,0.71,10.5
7.0,0.69,0.01,2.8,0.081,14.0,27.0,0.99588,3.29,0.55,10.5
15.3,0.33,0.7,3.2,0.069,8.0,89.0,1.00178,3.0,0.58,9.8
12.2,0.59,0.49,1.5,0.081,10.0,27.0,0.99721,3.18,0.81,9.6
10.3,0.57,0.09,3.0,0.078,5.0,10.0,0.99895,3.29,0.64,10.1
12.3,0.52,0.49,2.0,0.086,31.0,58.0,1.0,3.14,0.74,9.7
8.7,0.24,0.22,3.0,0.055,10.0,19.0,0.99598,3.38,0.47,12.1
7.2,0.42,0.13,1.9,0.084,18.0,33.0,0.99502,3.17,0.6,10.2
6.9,0.36,0.0,2.1,0.065,23.0,18.0,0.9959,3.53,0.48,9.7
7.5,0.35,0.15,2.2,0.062,13.0,40.0,0.99596,3.34,0.42,10.4
6.1,0.37,0.1,2.1,0.082,10.0,24.0,0.99598,3.73,0.47,9.6
8.7,0.45,0.11,2.4,0.092,19.0,29.0,0.99885,3.32,0.55,9.3
11.5,0.45,0.51,2.1,0.085,14.0,31.0,0.99702,3.21,0.65,10.9
6.5,0.37,0.25,2.6,0.078,10.0,20.0,0.99407,3.46,0.57,12.2
5.4,0.44,0.02,1.8,0.069,31.0,43.0,0.99422,3.73,0.57,10.7
5.7,0.84,0.0,5.9,0.036,9.0,31.0,0.99397,3.58,0.5,13.2
8.4,0.59,0.02,2.4,0.064,13.0,38.0,0.99702,3.41,0.56,9.9
8.0,0.39,0.45,5.6,0.085,9.0,41.0,0.99698,3.4,0.68,12.0
7.2,0.44,0.16,2.0,0.084,11.0,21.0,0.99592,3.39,0.75,9.7
7.4,0.59,0.37,6.0,0.078,15.0,61.0,0.99601,3.28,0.63,11.3
4.8,0.87,0.0,1.7,0.065,21.0,95.0,0.99246,3.59,0.48,9.5
10.4,0.35,0.44,2.8,0.078,6.0,65.0,0.99808,3.21,0.84,10.8
8.3,0.49,0.43,3.3,0.08,22.0,84.0,0.99802,3.4,0.8,9.6
7.2,0.5,0.24,2.8,0.082,12.0,22.0,0.994,3.38,0.55,13.7
8.0,0.21,0.48,2.0,0.057,10.0,56.0,0.99587,3.36,0.88,10.6
8.3,0.26,0.48,2.8,0.068,12.0,68.0,0.99595,3.18,0.5,9.8
8.1,0.54,0.49,2.2,0.076,21.0,84.0,0.99602,3.22,0.63,10.2
6.7,0.77,0.19,2.4,0.063,57.0,135.0,0.99608,3.46,0.55,10.4
8.6,0.28,0.35,2.2,0.077,10.0,17.0,0.99606,3.3,0.7,10.9
7.6,0.44,0.23,1.9,0.076,4.0,13.0,0.99716,3.3,0.71,9.6
7.0,0.52,0.29,2.1,0.07,28.0,106.0,0.99497,3.12,0.55,9.3
6.5,0.98,0.01,2.4,0.065,39.0,98.0,0.99593,3.48,0.57,10.1
6.4,0.83,0.18,2.0,0.116,39.0,115.0,0.99599,3.46,0.77,10.5
6.2,0.88,0.07,2.1,0.091,10.0,26.0,0.99604,3.57,0.51,9.4
8.7,0.42,0.45,2.4,0.081,10.0,28.0,0.99694,3.09,0.89,10.1
8.9,0.26,0.67,1.9,0.083,6.0,41.0,0.99687,3.38,0.71,10.9
8.1,0.4,0.3,2.0,0.076,28.0,33.0,0.9951,3.42,0.76,12.3
8.9,0.69,0.07,2.1,0.066,28.0,96.0,0.99716,3.27,0.54,9.4
7.6,0.73,0.28,2.1,0.223,11.0,68.0,0.99603,3.2,0.61,10.0
7.6,0.67,0.13,2.8,0.087,6.0,14.0,0.99607,3.21,0.62,10.5
10.3,0.41,0.67,2.3,0.109,6.0,50.0,0.9981,3.12,0.57,9.2
9.0,0.41,0.5,3.4,0.073,24.0,111.0,0.99707,3.4,0.5,11.6
8.2,0.45,0.01,2.7,0.064,2.0,12.0,0.995,3.15,0.57,10.8
7.7,0.32,0.57,2.3,0.083,19.0,47.0,0.99393,3.22,0.66,12.2
10.6,0.32,0.68,2.3,0.093,12.0,39.0,0.99794,3.09,1.04,11.6
8.6,0.39,0.39,7.8,0.069,11.0,55.0,0.99599,3.22,0.64,13.5
6.8,0.68,0.01,6.3,0.11,32.0,103.0,0.99607,3.34,0.51,9.5
9.8,0.53,0.27,2.8,0.079,11.0,36.0,0.99701,3.14,0.65,10.9
9.4,0.54,0.44,2.0,0.081,11.0,35.0,0.99591,3.13,0.55,10.9
10.2,0.42,0.4,2.1,0.248,13.0,59.0,0.99999,3.28,0.91,9.7
7.3,0.38,0.36,2.2,0.074,12.0,17.0,0.99588,3.41,0.69,12.9
7.0,0.92,0.18,2.6,0.079,13.0,63.0,0.99813,3.37,0.43,9.0
7.2,0.46,0.05,1.7,0.03,15.0,38.0,0.99599,3.7,0.57,11.9
7.1,0.61,0.29,2.3,0.095,29.0,49.0,0.99701,3.48,0.76,9.6
8.2,0.62,0.42,2.3,0.078,7.0,42.0,0.99805,3.19,0.6,9.1
10.1,0.41,0.58,2.7,0.086,12.0,47.0,0.99712,3.15,0.73,9.7
8.1,0.81,0.04,1.9,0.114,16.0,39.0,0.99793,3.31,0.51,9.3
7.4,0.62,0.47,2.5,0.085,3.0,31.0,0.9979,3.48,0.6,10.1
10.8,0.17,0.67,2.1,0.076,34.0,115.0,0.99692,3.26,0.7,12.1
11.2,0.32,0.54,2.1,0.085,13.0,28.0,0.99801,3.09,0.69,9.6
7.4,0.65,0.09,1.5,0.075,5.0,22.0,0.99488,3.35,0.51,11.8
7.1,0.32,0.23,2.1,0.077,23.0,88.0,0.99611,3.4,0.75,11.5
7.1,0.56,0.12,1.7,0.081,23.0,74.0,0.99404,3.4,0.81,11.4
6.9,0.74,0.42,1.6,0.074,17.0,113.0,0.99498,3.19,0.61,9.9
7.7,0.7,0.15,2.1,0.051,13.0,60.0,0.99594,3.29,0.55,10.1
10.3,0.5,0.25,2.5,0.076,22.0,40.0,0.99813,3.21,0.65,9.5
8.9,0.64,0.39,2.6,0.074,11.0,39.0,0.99908,3.36,0.67,9.9
8.3,0.41,0.31,2.0,0.125,18.0,27.0,0.99601,3.28,0.64,11.8
6.2,0.53,0.12,2.0,0.255,12.0,58.0,0.99594,3.56,0.82,10.0
8.5,0.27,0.39,3.2,0.052,2.0,6.0,0.99497,3.34,0.5,14.4
10.8,0.45,0.32,2.3,0.078,7.0,19.0,0.99693,2.98,0.52,10.2
9.4,0.55,0.36,1.7,0.073,13.0,42.0,0.99612,3.35,0.52,9.8
9.0,0.43,0.31,1.7,0.069,5.0,25.0,0.99598,3.25,0.54,11.0
13.4,0.21,0.79,5.8,0.378,9.0,45.0,1.00354,3.05,0.73,10.0
7.8,0.54,0.52,2.0,0.086,5.0,26.0,0.99595,3.13,0.57,10.5
7.1,0.58,0.01,1.5,0.068,29.0,16.0,0.99392,3.54,0.59,13.0
6.9,0.86,0.0,2.2,0.06,14.0,71.0,0.99709,3.41,0.62,10.0
5.9,0.69,0.0,2.0,0.079,9.0,21.0,0.99393,3.42,0.57,11.4
7.6,0.85,0.13,5.9,0.11,21.0,100.0,0.99702,3.21,0.65,11.0
7.6,0.53,0.31,2.4,0.407,20.0,50.0,0.99712,3.26,0.69,9.0
8.2,0.36,0.4,1.8,0.331,7.0,39.0,0.99717,3.28,0.9,9.6
7.6,0.5,0.14,1.5,0.078,6.0,8.0,0.99597,3.28,0.49,9.3
10.0,0.76,0.01,2.6,0.073,24.0,43.0,0.9981,3.21,0.53,9.0
7.4,0.47,0.5,6.4,0.079,17.0,96.0,0.99611,3.38,0.65,11.3
7.5,0.6,0.26,2.4,0.082,13.0,27.0,0.99714,3.5,0.62,11.0
7.6,0.34,0.49,1.6,0.08,11.0,44.0,0.99702,3.26,0.61,9.5
5.7,0.69,0.2,2.1,0.061,32.0,120.0,0.9938,3.36,0.46,10.0
6.5,0.58,0.01,1.8,0.069,34.0,45.0,0.99392,3.62,0.53,11.8
8.0,0.34,0.59,1.6,0.089,12.0,43.0,0.99601,3.31,0.71,10.9
6.9,0.43,0.08,1.8,0.08,40.0,116.0,0.99507,3.18,0.56,9.4
6.9,0.66,0.1,2.6,0.083,14.0,38.0,0.99598,3.39,0.47,9.1
7.7,0.49,0.49,1.9,0.091,5.0,30.0,0.99575,3.32,0.47,11.4
6.7,0.43,0.05,2.0,0.104,20.0,19.0,0.99503,3.43,0.76,10.2
7.1,0.4,0.11,2.8,0.06,24.0,89.0,0.99705,3.44,0.57,10.0
7.6,0.47,0.24,8.1,0.077,15.0,60.0,0.99606,3.15,0.61,9.7
5.7,0.65,0.0,2.5,0.084,30.0,34.0,0.99587,3.49,0.51,9.7
6.4,0.92,0.01,1.9,0.116,6.0,52.0,0.99598,3.31,0.52,9.3
10.1,0.35,0.49,2.3,0.105,10.0,15.0,0.99801,3.15,1.12,9.9
8.3,0.55,0.5,2.8,0.147,32.0,83.0,0.99689,3.21,0.77,10.2
6.4,0.35,0.09,1.7,0.059,27.0,30.0,0.99131,3.41,0.57,12.6
8.4,0.46,0.3,2.1,0.093,27.0,81.0,0.99705,3.22,0.7,9.6
15.5,0.29,0.66,2.4,0.066,10.0,38.0,0.99788,2.91,0.69,12.1
6.4,0.74,0.01,2.8,0.081,21.0,48.0,0.99594,3.31,0.53,9.7
6.9,0.43,0.28,4.4,0.082,11.0,14.0,0.99604,3.55,0.54,11.1
7.8,0.5,0.26,2.4,0.063,2.0,14.0,0.9959,3.22,0.58,10.5
8.2,0.56,0.46,2.4,0.086,5.0,14.0,0.99815,3.38,0.7,9.2
8.2,0.65,0.3,2.2,0.096,27.0,56.0,0.99802,3.43,0.88,9.7
6.3,0.37,0.17,1.7,0.062,22.0,34.0,0.99386,3.49,0.64,10.2
7.1,0.69,0.11,1.9,0.071,10.0,20.0,0.99592,3.55,0.57,10.4
7.3,0.65,0.46,2.1,0.103,27.0,44.0,0.99592,3.25,0.65,10.4
7.7,0.45,0.35,2.1,0.06,5.0,15.0,0.99608,3.5,0.48,10.9
12.0,0.29,0.62,4.6,0.088,8.0,66.0,0.9991,3.02,1.16,9.9
7.5,0.49,0.01,2.7,0.077,38.0,33.0,0.99607,3.67,0.8,13.4
7.1,0.6,0.03,2.8,0.082,11.0,20.0,0.99605,3.3,0.76,9.8
7.8,0.34,0.49,2.4,0.09,21.0,279.0,0.99597,3.3,1.2,10.4
6.5,0.62,0.01,15.2,0.115,31.0,38.0,0.99612,3.41,0.49,9.2
8.5,0.28,0.54,3.0,0.072,7.0,25.0,0.99493,3.15,0.56,12.8
7.3,0.46,0.14,2.1,0.058,15.0,17.0,0.99706,3.41,0.42,9.5
10.0,0.34,0.4,2.9,0.079,21.0,38.0,0.99787,3.41,1.34,12.5
7.4,0.66,0.02,3.3,0.091,17.0,51.0,0.99712,3.44,0.59,9.5
8.6,0.23,0.43,2.1,0.075,18.0,15.0,0.99596,3.34,0.93,12.5
7.1,0.79,0.23,2.8,0.081,31.0,79.0,0.99594,3.34,0.68,9.7
6.8,0.3,0.19,1.6,0.078,16.0,41.0,0.99605,3.2,0.84,9.3
7.1,0.18,0.51,1.3,0.091,11.0,41.0,0.99584,3.18,0.9,9.4
7.3,0.59,0.17,2.9,0.124,6.0,9.0,0.99708,3.23,0.42,9.0
6.0,0.66,0.03,2.1,0.078,19.0,48.0,0.99397,3.53,0.53,10.5
9.0,0.65,0.26,1.6,0.074,11.0,57.0,0.99795,3.32,0.49,9.6
9.9,0.65,0.49,1.5,0.083,5.0,22.0,0.99696,3.25,0.55,9.7
8.5,0.57,0.24,2.4,0.094,20.0,36.0,0.99881,3.28,0.55,9.3
7.3,0.78,0.01,2.6,0.085,30.0,17.0,0.99594,3.39,0.62,10.5
6.8,0.41,0.03,2.6,0.086,33.0,43.0,0.99592,3.29,0.77,11.2
11.4,0.62,0.37,2.1,0.069,19.0,24.0,1.0001,3.3,0.63,9.4
10.8,0.38,0.54,2.8,0.071,19.0,64.0,0.99614,3.19,0.62,11.9
5.5,0.6,0.23,2.4,0.06,31.0,89.0,0.99007,3.47,0.51,12.1
7.3,0.42,0.35,3.7,0.077,19.0,66.0,0.99509,3.38,0.52,11.8
8.7,0.49,0.39,2.8,0.11,5.0,14.0,0.99693,3.35,0.72,12.9
8.2,0.26,0.43,2.3,0.082,14.0,37.0,0.9959,3.22,0.81,10.5
7.5,0.31,0.07,1.4,0.06,15.0,37.0,0.99401,3.37,0.61,11.1
7.4,0.38,0.23,1.6,0.098,9.0,13.0,0.99692,3.47,0.84,9.4
6.6,0.69,0.05,2.1,0.067,9.0,12.0,0.99617,3.55,0.71,9.6
8.8,0.42,0.62,2.0,0.076,17.0,86.0,0.99806,3.37,0.64,9.6
6.3,1.01,0.0,2.2,0.073,34.0,153.0,0.99598,3.41,0.52,10.0
9.4,0.34,0.52,1.7,0.083,5.0,11.0,0.99615,3.45,0.74,10.0
8.0,0.4,0.5,2.9,0.249,21.0,69.0,0.9968,3.22,0.81,10.2
7.2,0.64,0.02,1.8,0.082,6.0,11.0,0.99602,3.48,0.79,9.6
8.4,0.66,0.22,6.8,0.107,33.0,105.0,0.9999,3.21,0.57,9.6
10.4,0.84,0.28,1.9,0.086,13.0,41.0,0.99808,3.36,0.79,9.8
7.1,0.61,0.25,1.5,0.098,10.0,36.0,0.99227,3.21,0.8,11.3
11.1,0.29,0.69,2.2,0.088,3.0,12.0,0.99699,3.24,0.8,12.1
7.8,0.39,0.39,1.6,0.089,3.0,12.0,0.99607,3.25,0.62,10.2
10.2,0.51,0.35,1.8,0.084,11.0,14.0,0.99704,3.32,0.56,11.5
8.3,0.65,0.48,2.0,0.073,18.0,41.0,0.99594,3.2,0.63,10.3
8.0,0.51,0.26,2.7,0.1,11.0,17.0,0.99692,3.23,0.65,10.3
10.4,0.52,0.4,1.6,0.059,6.0,23.0,0.99602,3.3,0.56,11.5
9.1,0.42,0.5,2.1,0.094,9.0,19.0,0.99815,3.18,0.69,9.2
6.5,0.32,0.12,2.4,0.058,12.0,24.0,0.99491,3.48,0.62,12.3
7.7,0.39,0.37,3.1,0.408,15.0,104.0,0.99704,2.97,0.85,9.8
8.1,0.67,0.2,2.3,0.077,10.0,30.0,0.99593,3.16,0.74,11.9
8.1,0.58,0.01,1.7,0.079,6.0,12.0,0.99603,3.25,0.71,9.5
7.1,0.57,0.28,2.8,0.107,11.0,57.0,0.99595,3.18,0.71,9.7
8.8,0.34,0.26,2.1,0.059,20.0,26.0,0.99599,3.24,0.63,12.1
7.3,0.5,0.29,3.8,0.062,31.0,69.0,0.99618,3.35,0.54,10.1
7.7,0.22,0.49,2.4,0.079,14.0,75.0,0.99592,3.31,0.64,10.9
