fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol
7.7,0.37,0.46,3.1,0.077,27.0,121.0,0.996,3.26,0.84,9.5
8.7,0.53,0.55,7.7,0.099,11.0,23.0,0.997,3.17,0.89,9.8
8.8,0.38,0.42,2.1,0.073,3.0,19.0,0.998,3.24,0.54,9.4
6.6,0.52,0.3,2.2,0.094,9.0,19.0,0.995,3.26,0.68,10.5
6.9,0.73,0.01,2.5,0.072,32.0,78.0,0.997,3.69,0.59,10.1
9.0,0.51,0.12,3.0,0.061,7.0,24.0,0.998,3.37,0.46,9.7
10.6,0.63,0.24,4.0,0.073,19.0,48.0,0.998,3.36,0.49,10.2
8.7,0.39,0.12,3.3,0.089,18.0,88.0,1.0,3.26,0.85,9.1
7.2,0.49,0.24,2.0,0.037,40.0,69.0,0.996,3.5,0.46,11.9
8.5,0.51,0.43,2.2,0.074,7.0,15.0,0.997,3.22,0.59,10.8
7.6,0.62,0.09,2.3,0.087,9.0,34.0,0.996,3.28,0.71,10.6
7.1,0.64,0.11,2.2,0.081,14.0,57.0,0.997,3.28,0.57,9.4
9.2,0.84,0.25,2.5,0.259,41.0,93.0,0.998,3.28,0.64,9.2
9.9,0.32,0.51,2.1,0.097,24.0,44.0,0.999,3.25,0.81,9.4
9.2,0.33,0.51,1.8,0.069,5.0,10.0,0.997,3.23,0.72,10.2
7.7,0.53,0.13,4.9,0.079,12.0,48.0,0.997,3.36,0.76,9.6
13.1,0.42,0.38,3.0,0.208,34.0,93.0,1.00345,3.17,0.84,9.2
6.7,0.61,0.31,2.0,0.056,6.0,18.0,0.996,3.48,0.52,10.6
12.7,0.16,0.57,1.9,0.082,16.0,27.0,1.0,3.12,0.64,9.4
7.5,0.54,0.53,2.6,0.162,12.0,60.0,0.997,3.29,1.06,11.2
8.5,0.49,0.48,2.0,0.094,10.0,34.0,0.998,3.36,0.64,9.6
7.4,0.52,0.3,2.4,0.066,19.0,24.0,0.996,3.42,0.65,11.3
8.9,0.55,0.42,1.6,0.1,8.0,18.0,0.996,3.36,0.54,10.5
7.2,0.2,0.61,1.7,0.07,25.0,16.0,0.996,3.7,1.33,12.8
7.6,0.63,0.27,3.0,0.093,21.0,43.0,0.997,3.31,0.63,9.9
7.5,0.69,0.02,1.5,0.063,6.0,14.0,0.996,3.35,0.49,10.4
7.0,0.25,0.21,2.5,0.073,10.0,20.0,0.995,3.37,0.61,11.4
8.2,0.76,0.25,3.2,0.091,12.0,60.0,0.997,3.23,0.59,9.5
9.3,0.54,0.42,2.1,0.101,14.0,34.0,0.996,3.28,1.03,11.3
10.1,0.29,0.49,2.8,0.083,35.0,52.0,0.996,3.09,0.9,9.8
7.3,0.95,0.01,1.9,0.081,2.0,6.0,0.996,3.43,0.53,11.1
8.6,0.37,0.31,2.6,0.079,22.0,65.0,0.997,3.18,0.92,10.0
8.3,0.43,0.27,1.6,0.082,10.0,18.0,0.994,3.21,0.43,10.2
7.0,0.9,0.01,1.7,0.084,4.0,27.0,0.995,3.38,0.55,10.0
11.6,0.53,0.32,2.7,0.049,12.0,61.0,1.0,3.09,0.97,9.5
12.5,0.47,0.53,1.9,0.072,2.0,27.0,1.0,3.23,0.63,9.3
8.4,0.48,0.26,3.0,0.079,33.0,36.0,0.996,3.36,0.69,12.1
7.2,0.44,0.32,1.9,0.124,16.0,129.0,0.998,3.16,0.75,8.6
8.3,0.41,0.66,4.6,0.129,6.0,70.0,0.999,3.36,0.67,10.3
7.1,0.58,0.23,1.9,0.056,6.0,30.0,0.996,3.44,0.53,9.7
7.0,0.3,0.24,2.6,0.074,5.0,10.0,0.994,3.35,0.59,12.5
8.3,0.52,0.35,4.2,0.08,31.0,127.0,0.997,3.36,0.75,10.3
7.5,0.96,0.0,5.6,0.076,10.0,26.0,0.996,3.42,0.54,11.0
7.6,0.66,0.51,1.7,0.106,23.0,64.0,0.996,3.14,0.58,9.6
12.3,0.29,0.81,2.7,0.123,72.0,161.0,1.00127,3.14,0.84,9.3
11.0,0.33,0.55,1.9,0.105,20.0,37.0,0.997,3.13,0.64,9.8
6.9,0.66,0.13,2.5,0.096,22.0,92.0,0.997,3.35,0.78,9.5
6.2,0.85,0.0,1.8,0.077,23.0,73.0,0.995,3.44,0.43,9.7
7.1,0.51,0.24,1.4,0.071,22.0,50.0,0.996,3.45,0.64,9.5
7.0,0.62,0.13,2.2,0.08,13.0,13.0,0.995,3.6,0.56,11.8
6.3,0.74,0.02,3.1,0.095,23.0,40.0,0.994,3.44,0.64,12.0
8.0,0.64,0.11,1.9,0.091,53.0,90.0,0.996,3.22,0.71,9.3
7.2,0.69,0.27,4.4,0.094,4.0,12.0,0.997,3.33,0.54,9.8
7.7,0.56,0.24,2.7,0.066,9.0,34.0,0.997,3.53,0.58,12.0
7.6,1.01,0.01,2.2,0.086,3.0,19.0,0.996,3.35,0.91,10.5
8.9,0.44,0.39,3.0,0.099,38.0,147.0,1.0,3.21,1.6,9.3
7.9,0.27,0.25,2.1,0.086,17.0,41.0,0.996,3.23,0.72,9.9
5.3,0.5,0.03,1.9,0.062,6.0,21.0,0.99359,3.56,0.54,10.9
6.6,0.97,0.0,2.5,0.062,13.0,33.0,0.996,3.28,0.4,9.0
6.7,0.63,0.03,2.3,0.09,8.0,21.0,0.996,3.26,0.8,9.9
8.0,0.81,0.01,4.0,0.102,37.0,91.0,0.999,3.47,0.77,10.2
7.6,0.53,0.17,2.4,0.084,15.0,92.0,0.997,3.18,0.48,9.4
5.7,0.55,0.04,2.0,0.07,16.0,62.0,0.994,3.55,0.57,10.1
9.6,0.5,0.49,6.3,0.077,9.0,27.0,0.998,3.34,0.53,12.7
10.2,0.4,0.52,3.9,0.093,23.0,50.0,0.997,3.02,0.79,10.9
8.1,0.34,0.3,2.0,0.061,23.0,19.0,0.996,3.38,0.54,9.9
7.8,0.38,0.38,2.3,0.104,5.0,51.0,0.996,3.39,0.68,10.9
6.0,0.91,0.02,2.3,0.06,14.0,41.0,0.996,3.47,0.57,10.6
7.8,0.68,0.1,1.8,0.082,3.0,11.0,0.996,3.33,0.68,9.6
8.9,0.63,0.24,2.8,0.072,6.0,24.0,0.997,3.32,1.01,12.0
8.2,0.65,0.26,2.4,0.467,34.0,93.0,0.998,3.16,0.72,9.6
8.7,0.42,0.29,1.8,0.059,5.0,13.0,0.996,3.29,0.75,10.6
7.2,0.53,0.4,4.3,0.053,6.0,30.0,0.996,3.49,0.68,10.6
7.0,0.57,0.01,1.8,0.071,10.0,38.0,0.996,3.35,0.42,9.6
9.6,0.5,0.12,1.9,0.061,9.0,33.0,0.996,3.28,0.75,11.1
6.9,0.74,0.16,2.8,0.07,16.0,40.0,0.996,3.49,0.54,10.5
7.4,0.88,0.0,8.3,0.045,11.0,41.0,0.995,3.35,0.47,11.6
6.7,0.42,0.26,2.6,0.212,2.0,20.0,0.996,3.44,0.58,11.3
8.4,0.35,0.48,1.8,0.079,12.0,37.0,0.996,3.18,0.83,9.6
8.3,0.62,0.19,2.6,0.093,13.0,45.0,0.998,3.31,0.85,9.7
12.1,0.61,0.41,2.4,0.096,9.0,17.0,0.999,3.27,0.59,10.6
6.7,1.18,0.01,2.8,0.102,5.0,39.0,0.996,3.36,0.56,9.5
10.4,0.39,0.45,1.4,0.073,4.0,14.0,0.996,3.14,0.81,11.7
10.4,0.57,0.36,2.8,0.076,13.0,69.0,1.0,3.19,0.86,9.8
6.1,0.44,0.02,1.7,0.1,33.0,86.0,0.995,3.47,0.58,9.5
7.5,0.39,0.1,6.2,0.086,3.0,9.0,0.997,3.38,0.69,10.1
8.4,0.53,0.37,3.3,0.259,10.0,24.0,0.998,3.34,1.0,10.8
8.1,0.6,0.2,2.7,0.072,15.0,66.0,0.997,3.24,0.59,9.7
7.2,0.4,0.26,2.6,0.123,8.0,47.0,0.996,3.3,0.57,10.7
10.4,0.3,0.56,1.8,0.097,7.0,21.0,0.998,3.18,0.68,9.8
6.9,0.43,0.01,1.9,0.069,2.0,10.0,0.995,3.32,0.7,10.1
9.6,0.45,0.53,2.1,0.175,18.0,107.0,0.998,3.18,0.66,9.1
7.5,0.6,0.34,4.2,0.09,32.0,139.0,0.996,3.27,1.0,10.2
7.8,0.41,0.53,12.6,0.065,12.0,69.0,0.996,3.34,0.71,10.9
8.7,0.45,0.36,7.0,0.069,21.0,43.0,0.999,3.42,0.58,11.1
11.4,0.22,0.55,1.5,0.086,9.0,14.0,0.996,3.24,0.9,13.3
8.7,0.42,0.29,2.3,0.085,32.0,68.0,0.996,3.12,0.73,10.2
11.8,0.62,0.31,1.8,0.093,7.0,20.0,1.00148,3.28,0.81,9.4
11.4,0.48,0.49,1.9,0.107,11.0,15.0,0.998,3.02,0.91,9.8
7.3,0.81,0.26,3.1,0.103,17.0,93.0,0.996,3.28,0.67,11.1
7.0,0.54,0.16,1.6,0.056,7.0,31.0,0.996,3.37,0.63,9.6
7.6,0.53,0.06,1.7,0.057,8.0,93.0,0.997,3.3,0.61,9.7
7.9,0.56,0.18,3.1,0.06,21.0,45.0,0.998,3.38,0.57,9.4
10.6,0.36,0.49,1.4,0.061,9.0,50.0,0.997,3.28,0.73,10.9
5.0,0.67,0.0,1.8,0.044,25.0,108.0,0.995,3.7,0.47,9.4
7.4,0.61,0.27,2.2,0.083,9.0,41.0,0.996,3.32,0.77,10.2
6.9,0.45,0.2,2.6,0.099,6.0,16.0,0.996,3.23,0.67,11.1
9.2,0.53,0.08,2.8,0.079,5.0,10.0,0.996,3.22,0.66,10.9
12.7,0.44,0.72,4.4,0.087,27.0,75.0,1.0,3.1,0.68,10.1
8.6,0.49,0.52,1.9,0.078,6.0,15.0,0.996,3.22,0.8,10.3
6.2,0.43,0.37,2.2,0.084,13.0,39.0,0.99238,3.69,0.53,13.0
7.5,0.6,0.29,2.3,0.065,14.0,30.0,0.997,3.6,0.55,9.8
8.3,0.32,0.49,2.3,0.076,12.0,17.0,0.996,3.09,0.6,10.5
5.8,0.42,0.01,1.7,0.076,17.0,40.0,0.99244,3.37,0.62,10.2
8.7,0.59,0.47,2.7,0.094,12.0,60.0,0.997,3.28,0.57,9.6
7.8,0.7,0.02,2.3,0.115,10.0,25.0,0.998,3.38,0.67,10.3
7.0,0.42,0.01,1.8,0.062,8.0,26.0,0.99199,3.55,0.5,13.5
6.7,0.58,0.02,1.8,0.064,10.0,91.0,0.996,3.3,0.48,8.8
8.2,0.6,0.06,2.2,0.081,7.0,22.0,0.998,3.22,0.55,9.5
10.2,0.42,0.51,5.3,0.096,42.0,137.0,0.998,3.17,1.19,10.8
8.5,0.56,0.25,1.8,0.098,4.0,13.0,0.998,3.4,0.47,9.2
10.1,0.56,0.44,3.9,0.085,23.0,47.0,0.998,3.33,0.8,12.1
7.1,0.78,0.12,3.1,0.159,23.0,99.0,0.996,3.36,0.65,9.8
7.0,0.81,0.04,2.2,0.092,11.0,37.0,0.997,3.34,0.58,9.4
6.4,0.4,0.04,1.7,0.066,10.0,23.0,0.996,3.51,0.66,10.2
6.0,0.39,0.01,3.7,0.073,25.0,13.0,0.995,3.53,0.72,11.9
8.4,0.32,0.13,2.0,0.077,13.0,29.0,0.996,3.2,0.78,11.0
9.6,0.54,0.29,1.9,0.075,26.0,18.0,0.996,3.22,0.62,10.8
7.2,0.71,0.09,2.2,0.071,20.0,27.0,0.997,3.45,0.66,9.8
10.7,0.6,0.5,2.0,0.086,16.0,27.0,0.998,3.36,0.67,10.9
7.0,0.68,0.01,2.9,0.053,6.0,18.0,0.996,3.52,0.55,9.6
5.5,0.17,0.09,1.4,0.07,32.0,32.0,0.99021,3.54,0.53,10.5
7.0,0.67,0.03,2.7,0.106,6.0,12.0,0.996,3.5,0.72,12.2
5.5,0.41,0.03,2.2,0.075,25.0,30.0,0.99069,3.52,0.87,12.7
7.5,0.53,0.1,2.8,0.06,8.0,34.0,0.996,3.35,0.64,11.0
6.2,0.53,0.13,2.7,0.073,11.0,34.0,0.995,3.37,0.58,9.9
8.4,0.96,0.04,2.8,0.079,15.0,53.0,0.996,3.31,0.47,10.2
6.6,0.62,0.01,1.7,0.079,8.0,14.0,0.995,3.53,0.8,11.4
7.2,0.67,0.43,2.2,0.072,11.0,34.0,0.994,3.38,0.64,12.7
8.6,0.63,0.31,2.4,0.088,21.0,52.0,0.996,3.03,0.86,11.0
7.9,0.5,0.1,2.1,0.094,10.0,19.0,0.997,3.42,0.55,10.3
10.5,0.19,0.55,2.5,0.052,13.0,39.0,0.998,3.09,0.72,10.2
6.8,0.31,0.02,2.1,0.068,15.0,90.0,0.995,3.35,0.55,9.6
9.9,0.35,0.36,4.1,0.109,24.0,30.0,0.996,3.34,0.74,12.3
7.5,0.62,0.46,6.2,0.093,17.0,56.0,0.995,3.3,0.59,11.5
6.2,0.51,0.04,2.0,0.066,11.0,27.0,0.995,3.56,0.69,10.9
6.5,0.59,0.01,6.4,0.092,10.0,45.0,0.996,3.29,0.46,9.4
9.8,0.3,0.3,2.0,0.063,34.0,56.0,0.998,3.36,0.58,9.6
7.7,0.54,0.35,2.7,0.085,11.0,26.0,0.996,3.24,0.62,12.0
7.2,0.41,0.01,1.7,0.051,6.0,13.0,0.995,3.47,0.65,12.6
7.5,0.51,0.2,2.3,0.072,17.0,36.0,0.997,3.56,0.86,11.9
7.5,0.67,0.07,1.9,0.07,16.0,32.0,0.997,3.59,0.58,9.9
7.5,0.35,0.29,1.7,0.077,14.0,34.0,0.995,3.17,0.7,11.5
13.0,0.71,0.42,2.7,0.096,15.0,60.0,1.0,3.06,0.53,9.3
6.5,0.61,0.11,1.6,0.076,7.0,26.0,0.996,3.54,0.84,10.8
9.5,0.69,0.15,2.2,0.1,8.0,26.0,0.997,3.29,0.62,11.1
6.6,0.76,0.04,2.3,0.082,6.0,9.0,0.996,3.59,0.6,10.9
6.5,0.57,0.21,1.4,0.076,5.0,17.0,0.995,3.34,0.58,10.1
10.2,0.58,0.11,2.0,0.079,12.0,70.0,1.0,3.09,0.73,8.6
12.3,0.49,0.47,5.7,0.077,26.0,65.0,1.0,3.17,0.52,10.9
7.9,0.56,0.25,2.0,0.08,27.0,59.0,0.997,3.13,0.64,9.5
9.0,0.69,0.24,3.3,0.068,27.0,32.0,0.997,3.35,0.45,10.0
7.4,0.72,0.17,1.7,0.085,7.0,73.0,0.996,3.44,0.55,9.6
8.2,0.35,0.27,2.8,0.054,42.0,147.0,0.996,3.16,0.69,10.8
7.7,0.47,0.31,1.8,0.078,12.0,49.0,0.996,3.33,0.55,9.5
6.9,0.64,0.3,3.4,0.064,5.0,15.0,0.99283,3.36,0.53,13.7
7.2,0.72,0.06,1.6,0.085,19.0,39.0,0.997,3.53,0.62,10.0
7.2,0.59,0.08,2.2,0.091,17.0,32.0,0.996,3.42,0.73,10.9
9.0,0.68,0.3,7.9,0.078,16.0,39.0,0.997,3.16,0.5,10.5
8.3,0.34,0.62,2.9,0.089,30.0,150.0,0.997,2.99,0.61,9.6
7.7,0.35,0.08,1.7,0.077,18.0,11.0,0.996,3.55,0.59,10.5
9.2,0.2,0.71,1.8,0.076,2.0,11.0,0.994,3.16,0.68,11.9
6.9,0.61,0.2,2.2,0.081,26.0,67.0,0.997,3.52,0.82,10.1
9.0,0.31,0.34,1.9,0.077,8.0,12.0,0.997,3.18,0.9,9.4
13.1,0.4,0.56,2.2,0.099,13.0,33.0,0.997,3.02,0.81,12.9
7.7,0.42,0.32,1.8,0.096,5.0,12.0,0.995,3.2,0.66,11.8
6.7,0.57,0.28,1.8,0.094,7.0,47.0,0.995,3.3,0.62,9.6
11.7,0.71,0.54,7.9,0.078,19.0,57.0,1.00349,3.51,0.59,9.9
10.3,0.43,0.42,2.8,0.077,7.0,48.0,0.998,3.08,0.64,10.5
7.6,0.64,0.01,1.9,0.049,16.0,87.0,0.995,3.26,0.44,10.1
7.0,0.82,0.02,2.3,0.069,11.0,44.0,0.994,3.2,0.83,12.1
7.1,0.39,0.37,2.8,0.088,29.0,25.0,0.996,3.49,0.89,10.2
10.1,0.37,0.56,2.4,0.087,13.0,51.0,0.997,3.23,0.71,10.9
7.1,0.73,0.0,2.7,0.071,7.0,26.0,0.996,3.49,0.45,11.4
9.3,0.59,0.08,1.7,0.054,32.0,80.0,0.998,3.36,0.66,9.9
9.3,0.59,0.32,1.5,0.075,2.0,12.0,0.998,3.24,0.56,9.4
9.4,0.67,0.47,3.1,0.082,14.0,24.0,1.0,3.44,0.52,10.1
7.0,0.44,0.22,2.3,0.089,29.0,110.0,0.997,3.35,0.72,9.3
11.0,0.29,0.63,2.4,0.406,11.0,52.0,0.999,3.14,0.74,9.4
7.8,0.59,0.28,2.0,0.074,11.0,42.0,0.996,3.28,0.56,10.8
6.6,0.31,0.36,1.6,0.097,16.0,77.0,0.997,3.53,0.58,9.5
13.5,0.4,0.48,2.3,0.069,6.0,21.0,1.00276,3.08,0.86,9.2
9.8,0.33,0.49,2.3,0.073,17.0,60.0,0.999,3.2,0.82,9.5
8.4,0.51,0.24,2.5,0.057,20.0,36.0,0.998,3.24,0.72,11.0
6.4,0.45,0.1,3.7,0.079,31.0,105.0,0.996,3.38,0.44,9.8
8.7,0.36,0.43,2.4,0.08,40.0,113.0,0.996,3.21,0.61,11.0
12.3,0.37,0.5,2.5,0.077,16.0,24.0,0.999,3.31,0.51,10.4
10.7,0.39,0.5,2.4,0.093,15.0,86.0,0.999,3.12,0.62,9.4
7.2,1.03,0.01,1.9,0.073,22.0,49.0,0.998,3.54,0.55,9.6
6.3,0.61,0.02,2.0,0.091,4.0,26.0,0.996,3.45,0.51,11.0
7.0,0.32,0.48,3.8,0.085,17.0,63.0,0.996,3.42,0.82,11.8
7.2,0.81,0.22,10.9,0.11,15.0,66.0,0.997,3.35,0.6,9.6
7.1,0.24,0.07,1.7,0.073,29.0,24.0,0.996,3.34,0.61,9.5
9.0,0.76,0.12,1.8,0.116,24.0,49.0,0.999,3.36,0.73,9.5
7.0,0.64,0.0,2.4,0.077,17.0,26.0,0.996,3.31,0.63,10.0
7.8,0.29,0.41,2.2,0.175,10.0,15.0,0.996,3.3,0.6,12.9
7.8,0.59,0.26,1.7,0.079,13.0,53.0,0.996,3.36,0.54,10.1
7.6,0.6,0.16,2.7,0.096,18.0,44.0,0.996,3.23,0.7,9.5
8.1,0.6,0.3,2.1,0.079,3.0,32.0,0.999,3.51,0.66,9.5
7.8,0.31,0.38,2.1,0.05,6.0,14.0,0.996,3.44,0.84,10.7
7.4,0.81,0.02,1.4,0.071,16.0,18.0,0.995,3.31,0.45,9.4
7.2,0.55,0.05,2.0,0.048,15.0,52.0,0.995,3.56,0.55,12.6
10.1,0.81,0.25,1.9,0.098,9.0,33.0,0.996,3.06,0.52,9.9
7.0,0.67,0.23,2.5,0.075,6.0,62.0,0.996,3.5,0.43,9.7
11.3,0.43,0.67,2.6,0.049,3.0,26.0,0.998,3.11,0.53,9.7
6.8,0.6,0.26,2.0,0.1,18.0,55.0,0.995,3.3,0.57,9.5
9.5,0.93,0.06,2.2,0.102,32.0,124.0,0.998,3.19,0.82,9.9
7.6,0.31,0.25,1.7,0.088,14.0,50.0,0.996,3.28,0.68,9.5
6.3,0.63,0.13,1.5,0.104,18.0,70.0,0.996,3.42,0.93,10.0
10.5,0.22,0.55,2.2,0.091,23.0,83.0,0.996,2.96,0.8,11.2
6.4,0.54,0.08,2.9,0.093,22.0,91.0,0.996,3.26,0.57,9.1
6.6,0.43,0.49,2.8,0.067,16.0,28.0,0.994,3.29,0.52,10.7
10.7,0.64,0.4,1.7,0.121,4.0,36.0,0.997,3.12,0.66,9.5
10.3,0.32,0.45,2.0,0.121,18.0,53.0,0.998,3.16,0.63,9.4
6.9,0.82,0.02,5.5,0.079,28.0,101.0,0.997,3.2,0.68,9.5
7.5,0.67,0.26,2.9,0.076,31.0,114.0,0.996,3.35,0.55,10.2
6.9,0.77,0.0,2.0,0.077,14.0,91.0,0.996,3.43,0.64,11.3
6.4,0.43,0.05,1.9,0.074,9.0,55.0,0.997,3.41,0.59,9.1
11.5,0.51,0.66,3.5,0.08,10.0,12.0,0.999,3.24,0.76,11.3
7.3,0.57,0.07,1.9,0.062,13.0,39.0,0.996,3.48,0.55,10.9
7.0,0.38,0.49,2.0,0.08,10.0,78.0,0.996,3.42,0.56,10.7
8.8,0.42,0.3,2.3,0.092,24.0,90.0,0.997,3.22,0.67,9.4
10.4,0.6,0.37,2.3,0.083,16.0,43.0,0.998,3.33,0.53,9.9
8.4,0.35,0.4,2.8,0.095,25.0,32.0,0.997,3.5,0.94,11.0
6.8,0.66,0.21,2.2,0.06,14.0,97.0,0.997,3.3,0.51,9.1
5.7,0.82,0.0,1.5,0.051,26.0,43.0,0.994,3.59,0.54,11.3
9.1,0.41,0.39,2.3,0.084,33.0,127.0,0.998,3.18,0.58,8.9
7.6,0.75,0.02,5.4,0.077,11.0,54.0,0.999,3.34,0.82,9.4
8.6,0.59,0.63,1.8,0.078,15.0,54.0,0.998,3.2,0.62,9.6
8.5,0.73,0.18,1.8,0.068,11.0,58.0,0.996,3.33,0.58,11.9
6.7,0.55,0.23,1.6,0.081,36.0,142.0,0.996,3.55,0.9,9.8
8.4,0.85,0.37,3.9,0.121,6.0,21.0,0.999,3.19,0.74,9.4
8.6,1.12,0.09,1.7,0.087,7.0,33.0,0.995,3.19,0.64,11.9
7.1,0.59,0.35,3.2,0.095,7.0,23.0,0.997,3.45,0.68,10.8
10.1,0.41,0.3,2.2,0.12,5.0,11.0,0.999,3.29,0.65,9.5
6.9,0.41,0.43,2.0,0.075,25.0,54.0,0.994,3.29,0.57,10.3
8.2,0.36,0.51,2.3,0.076,22.0,92.0,0.997,3.2,0.87,9.7
7.9,0.35,0.5,1.2,0.094,2.0,14.0,0.995,3.25,0.8,10.1
6.5,0.69,0.01,1.9,0.082,31.0,65.0,0.996,3.6,0.59,9.2
11.4,0.42,0.49,1.9,0.083,11.0,30.0,0.998,3.23,0.88,10.5
6.5,0.75,0.28,2.5,0.095,17.0,57.0,0.996,3.38,0.93,10.8
7.0,0.64,0.24,1.9,0.084,11.0,11.0,0.994,3.36,0.54,12.1
8.0,0.49,0.02,1.9,0.09,25.0,11.0,0.996,3.44,0.72,10.2
9.0,0.66,0.24,2.6,0.084,5.0,22.0,0.997,3.25,0.54,9.4
5.0,0.81,0.0,2.3,0.103,13.0,108.0,0.996,3.81,0.6,9.8
13.7,0.41,0.71,2.6,0.077,18.0,49.0,0.999,2.97,0.65,10.8
7.1,1.06,0.14,2.0,0.082,11.0,39.0,0.996,3.28,0.67,10.6
7.3,0.53,0.48,1.8,0.088,27.0,72.0,0.995,3.22,0.56,10.4
8.1,0.34,0.62,2.1,0.085,1.0,8.0,0.995,3.07,0.78,11.5
7.5,0.52,0.01,2.8,0.041,36.0,34.0,0.994,3.33,0.45,12.8
7.0,0.67,0.31,6.3,0.088,41.0,52.0,0.995,3.28,0.53,11.8
7.9,0.25,0.54,2.1,0.068,6.0,20.0,0.996,3.57,0.64,11.6
6.9,0.7,0.01,2.4,0.072,10.0,24.0,0.996,3.34,0.57,9.4
12.9,0.34,0.57,1.9,0.099,21.0,38.0,1.0,2.99,0.62,9.5
7.4,0.4,0.5,1.8,0.07,8.0,27.0,0.996,3.39,0.46,10.0
7.1,0.58,0.37,2.0,0.414,26.0,55.0,0.996,3.28,0.79,9.5
11.5,0.3,0.37,2.3,0.08,32.0,97.0,1.0,3.08,0.56,9.5
7.5,0.6,0.14,2.7,0.083,9.0,104.0,0.997,3.33,0.48,9.4
8.0,0.95,0.08,2.3,0.072,2.0,18.0,0.998,3.52,0.44,11.8
7.3,0.6,0.22,2.4,0.08,12.0,25.0,0.995,3.29,0.47,9.8
7.2,0.36,0.24,2.6,0.075,20.0,97.0,0.997,3.49,0.53,10.6
7.8,0.54,0.22,2.6,0.086,7.0,18.0,0.996,3.29,0.61,10.9
8.2,0.67,0.48,1.9,0.077,21.0,113.0,0.997,3.25,0.55,9.6
7.6,0.33,0.08,4.4,0.084,14.0,26.0,0.996,3.41,0.52,10.8
8.8,0.55,0.31,2.4,0.089,5.0,40.0,0.998,3.34,0.62,10.5
7.8,0.62,0.21,2.6,0.079,15.0,82.0,0.996,3.1,0.62,9.8
6.6,0.57,0.3,2.1,0.076,6.0,32.0,0.996,3.35,0.58,10.9
8.5,0.48,0.23,2.6,0.064,30.0,96.0,0.996,3.24,0.55,10.4
6.1,0.49,0.11,2.2,0.055,17.0,126.0,0.994,3.4,0.5,11.1
5.9,0.4,0.27,1.9,0.074,10.0,31.0,0.996,3.64,0.62,11.2
6.9,0.59,0.18,2.2,0.063,10.0,63.0,0.995,3.21,0.66,11.9
9.3,0.27,0.5,2.2,0.039,23.0,95.0,0.997,3.19,0.66,9.9
7.9,0.65,0.23,2.0,0.088,6.0,43.0,0.997,3.22,0.54,9.2
8.1,0.63,0.03,2.3,0.08,5.0,42.0,0.996,3.29,0.5,9.4
6.8,0.64,0.01,4.6,0.09,14.0,40.0,0.996,3.49,0.46,12.1
6.7,0.68,0.04,1.9,0.077,12.0,100.0,0.997,3.56,0.55,9.5
11.2,0.42,0.7,2.0,0.088,10.0,91.0,0.999,3.1,0.8,9.5
11.5,0.53,0.65,2.2,0.054,21.0,17.0,0.998,3.36,0.45,11.6
5.5,0.41,0.16,2.0,0.081,22.0,71.0,0.99135,3.57,0.73,13.0
7.0,0.5,0.34,3.6,0.106,20.0,17.0,0.996,3.35,0.62,12.2
7.6,0.41,0.34,4.0,0.056,24.0,27.0,0.996,3.36,0.8,11.9
8.7,0.51,0.41,3.4,0.078,14.0,43.0,0.997,3.24,0.55,11.7
7.0,0.35,0.21,2.8,0.065,20.0,40.0,0.995,3.5,0.46,11.0
7.0,0.4,0.43,1.8,0.075,14.0,21.0,0.995,3.38,0.72,10.1
7.4,0.61,0.05,2.2,0.077,18.0,77.0,0.997,3.38,0.57,10.8
6.2,0.77,0.0,1.9,0.042,13.0,39.0,0.994,3.32,0.46,9.8
6.4,0.89,0.02,1.7,0.07,6.0,25.0,0.996,3.73,0.43,11.5
6.3,0.65,0.04,2.3,0.278,11.0,53.0,0.996,3.36,0.8,9.2
8.7,0.26,0.41,1.4,0.093,7.0,18.0,0.995,3.19,0.75,10.9
9.3,0.24,0.49,2.5,0.077,14.0,95.0,0.996,3.18,0.61,11.1
8.2,0.87,0.01,2.4,0.057,10.0,29.0,0.998,3.5,0.44,9.6
7.1,0.87,0.07,3.0,0.094,23.0,55.0,0.997,3.36,0.59,9.5
9.0,0.3,0.36,2.4,0.074,12.0,11.0,0.997,3.19,0.63,9.5
8.8,0.84,0.02,2.5,0.055,9.0,68.0,1.0,3.39,0.63,9.4
11.3,0.77,0.25,2.0,0.082,9.0,22.0,0.996,3.0,0.57,11.0
6.8,0.5,0.13,1.7,0.075,14.0,43.0,0.995,3.29,0.57,10.6
6.8,0.55,0.01,2.8,0.066,24.0,86.0,0.996,3.37,0.45,9.5
8.0,0.62,0.25,1.9,0.091,18.0,115.0,1.0,3.23,0.7,9.1
12.9,0.39,0.23,2.2,0.075,4.0,11.0,0.998,3.14,0.5,10.2
5.2,0.91,0.24,2.1,0.098,23.0,142.0,0.995,3.71,0.54,9.8
8.0,0.56,0.31,3.0,0.085,14.0,54.0,0.998,3.19,0.65,9.5
12.0,0.42,0.65,1.8,0.126,10.0,26.0,0.997,3.13,0.65,10.9
6.7,0.59,0.14,1.9,0.082,16.0,50.0,0.996,3.37,0.78,9.6
6.6,0.56,0.01,2.0,0.05,20.0,52.0,0.996,3.57,0.6,9.5
10.8,0.44,0.68,2.5,0.173,22.0,130.0,0.998,3.07,0.63,9.4
9.1,0.29,0.29,2.3,0.073,24.0,26.0,0.996,3.17,0.6,12.1
