age,fnlwgt,education-num,capital-gain,capital-loss,hours-per-week,marital-status,relationship,sex,occupation,education,workclass,native-country,race
47,127645,10,0,0,40,Divorced,Not-in-family,Male,Exec-managerial,Bachelors,Private,United-States,White
40,140202,10,0,0,45,Separated,Not-in-family,Female,Priv-house-serv,Masters,Private,United-States,White
32,53098,13,0,1684,40,Separated,Unmarried,Female,Sales,HS-grad,Private,United-States,White
32,201197,8,0,0,40,Married-civ-spouse,Husband,Male,Exec-managerial,Assoc-voc,Private,France,White
33,357082,10,0,0,40,Never-married,Not-in-family,Female,Adm-clerical,Some-college,Private,United-States,White
35,53423,13,0,0,20,Divorced,Not-in-family,Male,Exec-managerial,Assoc-acdm,Private,United-States,White
67,213913,6,3253,0,60,Married-civ-spouse,Wife,Female,Adm-clerical,Bachelors,Private,Mexico,White
43,324941,14,0,0,47,Married-civ-spouse,Husband,Male,Exec-managerial,Bachelors,Private,United-States,White
36,240417,10,0,0,47,Married-civ-spouse,Husband,Male,Protective-serv,HS-grad,Private,United-States,White
31,48112,8,0,0,40,Married-civ-spouse,Husband,Male,Craft-repair,Some-college,Private,United-States,Black
28,30898,10,0,0,40,Never-married,Own-child,Male,Farming-fishing,10th,Private,United-States,White
39,194501,9,0,0,56,Divorced,Unmarried,Female,Sales,Some-college,State-gov,United-States,White
35,145841,9,0,0,27,Married-civ-spouse,Husband,Male,Exec-managerial,Bachelors,Private,United-States,White
26,352261,10,0,0,40,Never-married,Own-child,Male,Craft-repair,Bachelors,Local-gov,Poland,White
56,127811,15,0,0,40,Widowed,Unmarried,Female,Sales,Masters,Private,United-States,White
70,79465,10,0,0,60,Widowed,Not-in-family,Female,Other-service,11th,Private,United-States,Other
29,385812,15,0,0,57,Married-civ-spouse,Husband,Male,Farming-fishing,Some-college,Private,United-States,Black
53,322992,10,0,0,30,Married-civ-spouse,Husband,Male,Sales,HS-grad,Self-emp-not-inc,United-States,White
26,183088,8,0,0,40,Married-civ-spouse,Husband,Male,Sales,Bachelors,Private,United-States,White
45,205715,15,0,0,40,Divorced,Unmarried,Female,Machine-op-inspct,HS-grad,Private,United-States,White
66,24181,10,0,0,64,Married-civ-spouse,Husband,Male,Prof-specialty,5th-6th,Private,United-States,White
38,173345,9,0,0,50,Divorced,Unmarried,Female,Machine-op-inspct,Assoc-voc,Private,United-States,White
36,136565,9,0,0,51,Divorced,Unmarried,Female,Exec-managerial,Some-college,Private,United-States,White
41,141818,13,0,0,71,Married-civ-spouse,Husband,Male,Sales,HS-grad,Private,United-States,White
54,203559,13,0,0,36,Married-civ-spouse,Husband,Male,Other-service,Some-college,Local-gov,Vietnam,Asian-Pac-Islander
19,385592,8,0,0,40,Married-civ-spouse,Husband,Male,Handlers-cleaners,Some-college,Private,United-States,White
36,57628,14,0,0,40,Never-married,Not-in-family,Male,Prof-specialty,Doctorate,Private,United-States,White
38,27732,10,0,0,40,Married-civ-spouse,Husband,Male,Machine-op-inspct,Bachelors,Private,United-States,Black
59,190901,13,0,0,40,Married-civ-spouse,Husband,Male,Handlers-cleaners,Bachelors,Private,United-States,White
33,51763,10,0,0,40,Married-civ-spouse,Husband,Male,Prof-specialty,10th,Private,United-States,White
48,263661,9,0,0,35,Married-civ-spouse,Husband,Male,Sales,Some-college,Private,United-States,White
27,38540,13,0,0,40,Divorced,Other-relative,Female,Sales,Bachelors,Private,United-States,White
30,117462,11,0,0,40,Divorced,Not-in-family,Female,Adm-clerical,HS-grad,Self-emp-not-inc,United-States,White
33,126152,5,0,0,40,Married-civ-spouse,Husband,Male,Prof-specialty,HS-grad,Private,United-States,White
33,37461,10,0,0,40,Never-married,Not-in-family,Male,Prof-specialty,Some-college,Private,United-States,White
53,38414,10,0,0,40,Married-civ-spouse,Husband,Male,Transport-moving,Some-college,Private,United-States,Black
23,188629,12,0,0,52,Never-married,Not-in-family,Female,Adm-clerical,Assoc-voc,Private,United-States,White
46,21146,10,0,0,60,Married-civ-spouse,Husband,Male,Prof-specialty,Doctorate,Private,United-States,White
29,185464,10,99999,0,47,Never-married,Not-in-family,Female,Adm-clerical,Some-college,Private,United-States,White
38,620456,9,0,1895,20,Divorced,Own-child,Male,Prof-specialty,Some-college,Private,United-States,White
31,188688,6,0,0,27,Divorced,Not-in-family,Male,Transport-moving,Doctorate,Local-gov,United-States,White
61,105065,13,0,0,40,Separated,Not-in-family,Male,Craft-repair,1st-4th,Private,United-States,White
34,363965,9,0,0,51,Never-married,Own-child,Female,Prof-specialty,HS-grad,Private,Italy,White
32,143090,11,0,0,30,Married-spouse-absent,Not-in-family,Female,Prof-specialty,HS-grad,Self-emp-inc,United-States,Black
23,154995,12,0,0,10,Never-married,Not-in-family,Male,Protective-serv,Assoc-voc,Private,United-States,White
35,148061,7,0,0,40,Separated,Not-in-family,Male,Exec-managerial,Bachelors,Private,United-States,White
18,187370,5,0,0,50,Never-married,Not-in-family,Female,Adm-clerical,Some-college,Private,United-States,White
50,283080,11,0,0,45,Never-married,Not-in-family,Male,Farming-fishing,HS-grad,Private,Germany,White
59,428776,10,0,0,44,Divorced,Not-in-family,Male,Craft-repair,HS-grad,Self-emp-not-inc,United-States,White
35,197306,13,0,0,30,Divorced,Not-in-family,Female,Prof-specialty,Some-college,Private,United-States,White
27,327786,13,0,0,20,Never-married,Own-child,Male,Handlers-cleaners,Some-college,Private,United-States,White
44,156613,9,0,0,49,Married-civ-spouse,Wife,Female,Other-service,Bachelors,State-gov,United-States,White
26,196973,9,0,0,27,Married-civ-spouse,Husband,Male,Exec-managerial,HS-grad,Private,South,White
35,267568,9,0,0,40,Married-civ-spouse,Husband,Male,Transport-moving,Some-college,Federal-gov,United-States,White
32,46803,10,0,0,40,Married-civ-spouse,Husband,Male,Machine-op-inspct,5th-6th,Self-emp-inc,Dominican-Republic,White
17,84390,10,0,0,60,Never-married,Unmarried,Male,Craft-repair,Some-college,Private,United-States,White
56,109023,10,0,1660,36,Never-married,Own-child,Male,Other-service,10th,Private,United-States,White
22,160131,9,0,0,13,Never-married,Not-in-family,Male,Farming-fishing,10th,Private,United-States,Black
61,52916,10,0,0,26,Never-married,Own-child,Female,Other-service,Some-college,Private,United-States,White
39,221367,9,0,0,50,Never-married,Not-in-family,Male,Craft-repair,Some-college,Local-gov,United-States,White
39,213144,4,0,0,40,Divorced,Unmarried,Female,Tech-support,Assoc-acdm,Private,United-States,White
60,243531,10,0,0,40,Never-married,Own-child,Male,Exec-managerial,Some-college,Private,United-States,White
41,247694,15,0,0,60,Separated,Unmarried,Female,Other-service,HS-grad,Private,United-States,White
23,471519,10,0,0,40,Married-civ-spouse,Husband,Male,Prof-specialty,12th,Private,United-States,Black
29,91447,9,0,0,40,Married-civ-spouse,Husband,Male,Craft-repair,HS-grad,Private,United-States,White
27,110827,9,0,0,27,Never-married,Not-in-family,Female,Other-service,Bachelors,Private,United-States,White
30,91738,9,0,0,45,Divorced,Unmarried,Female,Handlers-cleaners,Masters,Private,United-States,White
25,323412,2,0,0,31,Married-civ-spouse,Husband,Male,Other-service,11th,Private,United-States,Black
37,164722,11,3799,0,40,Married-civ-spouse,Husband,Male,Craft-repair,Bachelors,Private,United-States,White
25,274870,9,0,0,40,Never-married,Unmarried,Female,Machine-op-inspct,Assoc-acdm,Private,United-States,White
51,356442,9,0,0,40,Divorced,Not-in-family,Female,Other-service,10th,Private,United-States,White
21,450637,13,0,1865,13,Never-married,Not-in-family,Male,Prof-specialty,HS-grad,Private,United-States,White
25,213510,11,0,1993,40,Married-civ-spouse,Husband,Male,Prof-specialty,Some-college,Private,United-States,White
38,113860,10,0,1496,13,Separated,Not-in-family,Female,Adm-clerical,Some-college,State-gov,United-States,White
22,195809,9,0,0,17,Never-married,Own-child,Male,Prof-specialty,Bachelors,Private,United-States,White
24,574578,10,0,0,36,Never-married,Own-child,Male,Exec-managerial,Some-college,Private,United-States,White
47,102011,9,0,0,40,Married-civ-spouse,Husband,Male,Farming-fishing,Masters,State-gov,United-States,White
49,345045,9,0,0,52,Married-civ-spouse,Husband,Male,Other-service,11th,Private,United-States,White
54,119847,12,0,0,56,Married-civ-spouse,Husband,Male,Craft-repair,Some-college,Private,El-Salvador,Black
51,312251,10,0,0,40,Married-civ-spouse,Husband,Male,Sales,11th,Private,Taiwan,White
52,195833,13,0,0,49,Divorced,Unmarried,Male,Transport-moving,Masters,Private,United-States,White
47,111917,9,0,0,26,Married-spouse-absent,Unmarried,Female,Priv-house-serv,10th,Private,United-States,White
33,127120,5,0,0,14,Married-civ-spouse,Husband,Male,Transport-moving,Some-college,Private,United-States,White
37,94073,11,7501,0,7,Married-civ-spouse,Husband,Male,Craft-repair,Some-college,Self-emp-not-inc,United-States,White
29,38019,9,0,0,40,Married-civ-spouse,Husband,Male,Machine-op-inspct,Some-college,Private,United-States,White
47,179626,15,0,2015,60,Married-civ-spouse,Husband,Male,Craft-repair,HS-grad,Federal-gov,United-States,White
18,247116,13,0,0,60,Never-married,Own-child,Female,Prof-specialty,10th,Private,United-States,White
29,173565,9,0,0,36,Married-civ-spouse,Husband,Male,Craft-repair,Some-college,Private,United-States,White
24,155399,13,0,0,40,Never-married,Not-in-family,Male,Craft-repair,9th,Private,United-States,White
42,175228,4,0,0,29,Married-civ-spouse,Husband,Male,Transport-moving,Assoc-acdm,Self-emp-inc,United-States,White
17,87884,13,0,0,49,Never-married,Not-in-family,Male,Machine-op-inspct,12th,Private,United-States,White
31,242221,9,0,0,45,Married-civ-spouse,Husband,Male,Other-service,HS-grad,Local-gov,United-States,White
51,164399,12,0,0,51,Married-civ-spouse,Husband,Male,Craft-repair,Masters,Private,United-States,White
39,331475,9,0,0,40,Married-civ-spouse,Husband,Male,Farming-fishing,Assoc-voc,Private,United-States,White
27,296932,5,0,0,40,Married-civ-spouse,Husband,Male,Sales,HS-grad,Private,United-States,White
45,165607,13,9915,0,40,Married-civ-spouse,Husband,Male,Other-service,Assoc-voc,Private,Ireland,Amer-Indian-Eskimo
32,271857,13,0,0,60,Married-civ-spouse,Husband,Male,Adm-clerical,Masters,Federal-gov,United-States,White
37,102520,7,0,0,40,Married-civ-spouse,Husband,Male,Prof-specialty,Doctorate,Private,Vietnam,Asian-Pac-Islander
19,13769,9,0,0,40,Never-married,Not-in-family,Female,Handlers-cleaners,Some-college,Private,United-States,White
24,197854,9,0,0,26,Divorced,Not-in-family,Male,Craft-repair,Bachelors,Private,United-States,White
25,163311,9,0,0,69,Married-civ-spouse,Husband,Male,Prof-specialty,Masters,Private,United-States,White
37,116199,15,0,0,40,Married-civ-spouse,Husband,Male,Exec-managerial,HS-grad,Private,United-States,White
49,192087,5,0,0,40,Married-civ-spouse,Husband,Male,Prof-specialty,HS-grad,Local-gov,United-States,White
40,136756,15,0,1896,71,Married-civ-spouse,Husband,Male,Adm-clerical,HS-grad,Private,United-States,Black
37,196785,15,0,0,46,Divorced,Not-in-family,Male,Farming-fishing,HS-grad,State-gov,United-States,White
36,160473,10,0,0,44,Married-civ-spouse,Wife,Female,Adm-clerical,10th,Private,United-States,Asian-Pac-Islander
32,384735,9,0,0,40,Married-civ-spouse,Husband,Male,Sales,Bachelors,Private,United-States,White
36,94324,6,3119,1916,40,Married-civ-spouse,Husband,Male,Prof-specialty,HS-grad,Private,United-States,White
43,151486,13,0,0,64,Divorced,Not-in-family,Male,Exec-managerial,HS-grad,Private,United-States,White
33,151969,10,0,0,40,Divorced,Unmarried,Female,Sales,Assoc-voc,Private,United-States,White
17,321430,13,0,0,40,Never-married,Own-child,Female,Adm-clerical,HS-grad,Private,Italy,White
36,174384,13,0,0,71,Married-civ-spouse,Husband,Male,Transport-moving,Bachelors,Private,United-States,Black
29,191936,11,0,0,29,Never-married,Not-in-family,Male,Craft-repair,HS-grad,Private,United-States,White
56,274516,10,0,0,50,Married-civ-spouse,Husband,Male,Other-service,HS-grad,Local-gov,United-States,White
55,156830,13,0,0,40,Married-civ-spouse,Husband,Male,Exec-managerial,12th,Private,United-States,Black
18,306293,13,0,0,45,Never-married,Own-child,Male,Transport-moving,HS-grad,Private,United-States,White
25,56879,11,0,0,40,Divorced,Not-in-family,Male,Prof-specialty,Some-college,Self-emp-not-inc,United-States,White
41,130328,9,0,0,40,Married-civ-spouse,Wife,Female,Exec-managerial,HS-grad,Self-emp-not-inc,United-States,White
20,179083,6,0,0,35,Never-married,Not-in-family,Female,Sales,HS-grad,Private,Philippines,Asian-Pac-Islander
48,196523,13,0,0,40,Separated,Unmarried,Male,Machine-op-inspct,Some-college,Private,United-States,White
32,194350,10,3131,0,40,Never-married,Own-child,Female,Other-service,Some-college,Private,United-States,White
23,187730,9,0,0,38,Never-married,Not-in-family,Male,Craft-repair,HS-grad,Private,United-States,White
39,263871,9,0,0,40,Married-civ-spouse,Wife,Female,Sales,Bachelors,Private,United-States,White
24,646252,9,0,0,40,Never-married,Own-child,Male,Exec-managerial,HS-grad,Private,United-States,White
17,310243,4,0,0,17,Never-married,Own-child,Male,Craft-repair,Some-college,Private,United-States,White
41,68343,9,0,0,40,Married-civ-spouse,Husband,Male,Machine-op-inspct,HS-grad,Private,United-States,White
54,226601,9,0,0,45,Married-civ-spouse,Husband,Male,Exec-managerial,Prof-school,Private,United-States,White
18,114451,13,0,0,40,Never-married,Own-child,Female,Other-service,HS-grad,Private,United-States,White
46,263302,13,0,0,20,Widowed,Not-in-family,Male,Exec-managerial,9th,Private,United-States,White
37,614482,11,0,0,29,Married-civ-spouse,Husband,Male,Protective-serv,Bachelors,Private,United-States,White
42,188999,13,0,0,54,Never-married,Not-in-family,Male,Tech-support,Some-college,Private,United-States,White
45,248822,9,0,0,40,Divorced,Own-child,Male,Machine-op-inspct,Some-college,Private,United-States,White
19,204035,10,0,0,40,Never-married,Other-relative,Male,Prof-specialty,HS-grad,Private,United-States,White
44,103003,15,0,0,60,Married-civ-spouse,Husband,Male,Sales,Prof-school,Local-gov,United-States,White
39,197869,13,0,0,45,Married-civ-spouse,Husband,Male,Handlers-cleaners,HS-grad,Private,United-States,White
25,239629,9,0,0,52,Never-married,Not-in-family,Female,Craft-repair,Some-college,Private,United-States,White
21,110564,9,2398,0,40,Never-married,Not-in-family,Male,Machine-op-inspct,HS-grad,Private,United-States,White
45,215813,9,5251,0,20,Divorced,Unmarried,Female,Adm-clerical,HS-grad,Private,United-States,White
24,212688,13,0,0,40,Never-married,Not-in-family,Female,Craft-repair,Some-college,Private,United-States,White
36,184750,13,0,0,47,Married-civ-spouse,Husband,Male,Handlers-cleaners,HS-grad,Private,United-States,White
25,111370,11,0,0,40,Never-married,Not-in-family,Female,Exec-managerial,HS-grad,Self-emp-not-inc,United-States,White
27,173540,10,0,0,26,Never-married,Own-child,Male,Exec-managerial,Some-college,Private,United-States,White
38,193667,10,0,0,40,Divorced,Unmarried,Female,Exec-managerial,Some-college,Private,United-States,White
29,219426,13,0,0,40,Married-civ-spouse,Husband,Male,Machine-op-inspct,Bachelors,Private,United-States,White
20,328304,9,0,1772,40,Never-married,Unmarried,Male,Adm-clerical,Some-college,Private,United-States,White
33,330773,13,0,0,48,Never-married,Own-child,Female,Prof-specialty,Some-college,Private,United-States,White
67,221575,9,0,0,40,Widowed,Unmarried,Male,Craft-repair,9th,Self-emp-inc,United-States,White
24,313058,11,0,0,40,Never-married,Own-child,Female,Machine-op-inspct,HS-grad,Private,United-States,White
45,185755,6,0,0,40,Married-civ-spouse,Husband,Male,Exec-managerial,HS-grad,Private,United-States,White
43,378594,13,7000,0,40,Married-civ-spouse,Husband,Male,Craft-repair,Some-college,Private,United-States,Black
39,93466,10,0,0,25,Married-civ-spouse,Wife,Female,Craft-repair,Masters,Self-emp-not-inc,United-States,White
53,395103,13,0,0,40,Married-civ-spouse,Husband,Male,Transport-moving,Bachelors,Private,United-States,White
25,96299,12,7963,0,40,Married-civ-spouse,Wife,Female,Machine-op-inspct,HS-grad,Private,United-States,White
53,36752,8,0,0,40,Separated,Unmarried,Male,Transport-moving,HS-grad,Private,United-States,White
35,310395,10,0,0,40,Married-civ-spouse,Husband,Male,Handlers-cleaners,Bachelors,Local-gov,United-States,Other
66,32151,9,0,0,40,Married-civ-spouse,Husband,Male,Handlers-cleaners,HS-grad,Private,United-States,White
47,163854,10,0,0,65,Married-civ-spouse,Husband,Male,Handlers-cleaners,Assoc-acdm,Self-emp-not-inc,United-States,White
55,375491,10,0,0,50,Married-civ-spouse,Husband,Male,Farming-fishing,HS-grad,Private,United-States,White
70,65736,3,0,0,40,Married-civ-spouse,Husband,Male,Machine-op-inspct,Some-college,Self-emp-not-inc,United-States,White
38,191033,7,3146,0,94,Married-civ-spouse,Husband,Male,Sales,Bachelors,Private,United-States,White
48,185012,13,0,0,40,Never-married,Own-child,Male,Other-service,11th,Private,United-States,Black
38,46893,10,0,0,40,Divorced,Not-in-family,Male,Farming-fishing,Masters,Private,United-States,White
46,108434,10,0,0,47,Widowed,Other-relative,Female,Machine-op-inspct,Bachelors,Local-gov,United-States,White
27,289119,13,0,1959,50,Never-married,Not-in-family,Female,Exec-managerial,10th,Private,China,Black
49,228574,9,0,0,35,Married-civ-spouse,Husband,Male,Farming-fishing,HS-grad,Private,United-States,White
24,195065,8,0,0,60,Never-married,Unmarried,Female,Prof-specialty,HS-grad,Private,United-States,White
23,89068,10,0,0,40,Never-married,Not-in-family,Female,Adm-clerical,HS-grad,Private,United-States,White
36,183459,9,0,0,40,Married-civ-spouse,Husband,Male,Protective-serv,Masters,State-gov,United-States,Black
34,156196,9,0,1519,40,Married-civ-spouse,Husband,Male,Craft-repair,Assoc-acdm,Private,United-States,White
25,49654,9,0,0,45,Married-civ-spouse,Husband,Male,Exec-managerial,Some-college,Private,United-States,White
