age,fnlwgt,education-num,capital-gain,capital-loss,hours-per-week,marital-status,relationship,sex,occupation,education,workclass,native-country,race
25,335565,9,4378,0,40,Never-married,Not-in-family,Female,Other-service,Prof-school,Private,United-States,White
43,169185,9,4,0,50,Married-civ-spouse,Husband,Male,Exec-managerial,Bachelors,Self-emp-not-inc,Mexico,White
50,285489,9,0,0,40,Never-married,Own-child,Male,Exec-managerial,10th,Self-emp-not-inc,United-States,White
27,376405,9,99995,0,40,Never-married,Unmarried,Female,Other-service,HS-grad,Private,Scotland,White
49,91925,5,0,0,56,Married-civ-spouse,Husband,Male,Prof-specialty,HS-grad,Local-gov,United-States,Black
32,198592,13,3,0,40,Married-civ-spouse,Wife,Female,Other-service,Bachelors,Private,United-States,White
37,235393,10,3142,0,40,Divorced,Not-in-family,Male,Handlers-cleaners,Bachelors,Private,United-States,White
19,100171,9,0,0,27,Married-AF-spouse,Husband,Male,Farming-fishing,HS-grad,Private,United-States,White
22,103343,9,9,0,80,Never-married,Own-child,Male,Protective-serv,Some-college,Private,Philippines,White
38,212696,9,0,0,40,Married-civ-spouse,Husband,Male,Sales,Bachelors,Self-emp-inc,United-States,White
20,261471,13,0,0,51,Never-married,Other-relative,Male,Craft-repair,Some-college,Private,United-States,White
65,46732,13,15,0,40,Married-spouse-absent,Unmarried,Female,Other-service,HS-grad,Private,United-States,Black
36,282994,10,0,0,34,Married-civ-spouse,Husband,Male,Sales,Prof-school,Self-emp-not-inc,United-States,White
24,82293,9,0,0,40,Married-civ-spouse,Husband,Male,Prof-specialty,Assoc-voc,Private,United-States,White
22,188410,9,5,0,40,Never-married,Not-in-family,Female,Craft-repair,HS-grad,Federal-gov,United-States,White
46,185955,10,1,0,40,Married-civ-spouse,Husband,Male,Adm-clerical,HS-grad,Federal-gov,United-States,Asian-Pac-Islander
24,48520,12,0,0,20,Never-married,Unmarried,Female,Sales,5th-6th,Private,United-States,Black
25,141870,9,1,0,40,Never-married,Own-child,Female,Adm-clerical,HS-grad,Private,United-States,White
27,70324,13,0,0,37,Divorced,Not-in-family,Female,Adm-clerical,HS-grad,Federal-gov,United-States,White
19,290117,10,0,0,40,Never-married,Own-child,Female,Tech-support,HS-grad,Private,United-States,White
43,184287,9,0,0,40,Married-civ-spouse,Husband,Male,Sales,Some-college,Private,United-States,White
18,198597,10,2,0,40,Never-married,Own-child,Male,Sales,Some-college,Private,United-States,White
31,355160,10,7,0,40,Married-civ-spouse,Husband,Male,Sales,HS-grad,Private,United-States,White
35,193701,3,0,0,47,Married-civ-spouse,Husband,Male,Sales,Bachelors,Private,United-States,White
27,103380,11,4,0,40,Never-married,Not-in-family,Male,Machine-op-inspct,HS-grad,Private,United-States,White
20,139633,10,18,0,10,Married-civ-spouse,Wife,Female,Adm-clerical,Prof-school,Private,United-States,White
35,24437,10,0,0,40,Married-civ-spouse,Husband,Male,Craft-repair,HS-grad,Private,United-States,White
30,183761,10,0,0,20,Married-civ-spouse,Husband,Male,Craft-repair,7th-8th,Private,Puerto-Rico,White
53,37846,9,4,0,40,Married-civ-spouse,Husband,Male,Craft-repair,Assoc-voc,Private,South,White
32,347656,13,6,0,40,Divorced,Not-in-family,Male,Sales,Some-college,Private,Guatemala,White
46,204093,10,9,0,40,Married-civ-spouse,Wife,Female,Other-service,HS-grad,Local-gov,United-States,White
63,265304,13,13,0,40,Married-civ-spouse,Husband,Male,Craft-repair,Some-college,Local-gov,United-States,White
20,385441,10,4,0,40,Married-civ-spouse,Husband,Male,Protective-serv,HS-grad,Private,United-States,White
45,199841,9,0,0,45,Divorced,Unmarried,Male,Prof-specialty,10th,Private,United-States,Asian-Pac-Islander
42,402068,9,0,0,5,Divorced,Unmarried,Female,Other-service,Some-college,Local-gov,United-States,White
20,245502,13,0,0,40,Never-married,Not-in-family,Male,Sales,HS-grad,Private,United-States,White
33,360623,9,6,0,7,Married-civ-spouse,Husband,Male,Prof-specialty,Bachelors,Private,United-States,White
45,141563,10,0,0,40,Married-civ-spouse,Husband,Male,Sales,Masters,Private,United-States,Black
20,191205,13,0,0,40,Never-married,Unmarried,Female,Other-service,12th,Private,United-States,White
32,130180,9,4,0,36,Divorced,Not-in-family,Female,Machine-op-inspct,Bachelors,Private,United-States,White
57,197508,14,1,0,40,Never-married,Own-child,Female,Exec-managerial,Bachelors,Private,United-States,Black
56,230075,10,0,0,50,Married-civ-spouse,Husband,Male,Adm-clerical,HS-grad,Private,United-States,Amer-Indian-Eskimo
17,149276,10,3,0,35,Never-married,Unmarried,Male,Exec-managerial,Some-college,Local-gov,United-States,White
41,104826,7,0,0,40,Never-married,Own-child,Female,Other-service,Some-college,Local-gov,United-States,White
65,324332,10,0,0,40,Never-married,Not-in-family,Female,Prof-specialty,HS-grad,Local-gov,Mexico,White
25,383220,10,4,0,28,Divorced,Unmarried,Female,Other-service,Assoc-voc,Private,United-States,Other
31,81108,13,9,0,40,Married-civ-spouse,Husband,Male,Other-service,Bachelors,Self-emp-not-inc,United-States,White
45,27535,15,7,0,40,Married-civ-spouse,Husband,Male,Prof-specialty,Doctorate,Private,United-States,White
28,204333,11,2,0,40,Never-married,Unmarried,Female,Prof-specialty,Masters,Private,United-States,White
35,218873,10,0,0,40,Married-civ-spouse,Husband,Male,Transport-moving,Bachelors,Federal-gov,United-States,Black
39,243489,10,7,0,45,Married-civ-spouse,Husband,Male,Prof-specialty,HS-grad,Federal-gov,United-States,White
28,209772,10,0,0,11,Married-spouse-absent,Not-in-family,Female,Prof-specialty,Masters,Private,United-States,White
31,22593,13,6,0,51,Never-married,Not-in-family,Male,Farming-fishing,Bachelors,Private,United-States,White
57,189321,13,3,0,49,Married-civ-spouse,Husband,Male,Transport-moving,HS-grad,Private,United-States,White
46,246925,15,0,0,87,Married-civ-spouse,Other-relative,Male,Transport-moving,Assoc-voc,Federal-gov,United-States,White
40,19296,15,7566,0,45,Married-civ-spouse,Husband,Male,Prof-specialty,Assoc-voc,State-gov,Cuba,Black
67,92266,7,11,0,40,Married-civ-spouse,Husband,Male,Farming-fishing,Some-college,Private,United-States,White
36,208761,9,0,0,40,Divorced,Not-in-family,Male,Craft-repair,HS-grad,Self-emp-not-inc,United-States,White
37,164636,9,0,0,40,Married-civ-spouse,Husband,Male,Transport-moving,HS-grad,Private,United-States,White
38,254152,11,14812,0,57,Married-civ-spouse,Wife,Female,Sales,HS-grad,Private,United-States,White
40,203747,14,99999,0,59,Married-civ-spouse,Husband,Male,Sales,Bachelors,Private,United-States,White
34,187076,9,3,0,40,Married-civ-spouse,Husband,Male,Craft-repair,HS-grad,Private,China,White
64,390722,7,10,0,45,Widowed,Not-in-family,Female,Adm-clerical,HS-grad,Private,United-States,White
34,49387,10,5,0,40,Married-civ-spouse,Husband,Male,Sales,HS-grad,Private,United-States,White
37,87656,11,0,0,57,Married-civ-spouse,Husband,Male,Exec-managerial,Bachelors,Private,United-States,White
22,217691,9,0,0,43,Never-married,Not-in-family,Female,Adm-clerical,HS-grad,Private,United-States,White
24,184615,10,0,0,33,Never-married,Not-in-family,Male,Handlers-cleaners,Some-college,Private,United-States,White
41,182435,10,0,0,40,Married-civ-spouse,Husband,Male,Prof-specialty,Bachelors,Private,United-States,White
53,174017,10,11,0,67,Married-civ-spouse,Husband,Male,Farming-fishing,Some-college,Private,United-States,White
58,194794,12,0,0,59,Separated,Not-in-family,Male,Sales,Bachelors,Local-gov,United-States,White
62,100048,9,0,0,40,Married-civ-spouse,Husband,Male,Sales,HS-grad,Private,United-States,White
18,312477,9,0,1735,52,Married-civ-spouse,Husband,Male,Craft-repair,HS-grad,Private,United-States,White
49,157609,8,0,0,40,Married-civ-spouse,Husband,Male,Sales,HS-grad,Private,United-States,White
34,459953,11,6,0,33,Married-civ-spouse,Husband,Male,Prof-specialty,HS-grad,Private,United-States,White
34,140539,10,7,0,40,Married-civ-spouse,Husband,Male,Sales,Bachelors,Private,United-States,White
39,201341,11,0,0,40,Never-married,Own-child,Male,Adm-clerical,Bachelors,Private,United-States,Black
39,239221,10,4,1488,44,Married-civ-spouse,Husband,Male,Adm-clerical,HS-grad,Self-emp-not-inc,El-Salvador,White
41,160827,9,1,0,40,Separated,Not-in-family,Male,Craft-repair,Some-college,Private,United-States,White
24,310474,9,0,0,58,Married-civ-spouse,Husband,Male,Sales,Some-college,Private,United-States,White
26,247556,10,4,0,34,Divorced,Not-in-family,Female,Sales,HS-grad,State-gov,United-States,White
28,283158,9,6,0,40,Never-married,Not-in-family,Female,Adm-clerical,10th,Private,United-States,White
68,121211,10,0,2000,40,Divorced,Unmarried,Female,Tech-support,Some-college,Private,India,Asian-Pac-Islander
39,227108,13,4,0,40,Married-civ-spouse,Husband,Male,Craft-repair,Some-college,Private,United-States,White
39,186249,6,8,0,20,Separated,Unmarried,Male,Exec-managerial,HS-grad,Private,United-States,White
20,103183,9,2,582,40,Never-married,Own-child,Female,Adm-clerical,Some-college,Private,Germany,Black
35,179486,13,8,0,40,Never-married,Not-in-family,Female,Exec-managerial,Assoc-acdm,Private,United-States,White
56,131930,10,0,0,40,Married-civ-spouse,Husband,Male,Craft-repair,9th,Local-gov,United-States,White
63,21438,14,3512,0,51,Married-civ-spouse,Wife,Female,Prof-specialty,Masters,Private,United-States,White
20,200056,11,0,0,50,Never-married,Not-in-family,Female,Other-service,HS-grad,Private,United-States,White
35,133734,10,0,0,37,Married-civ-spouse,Husband,Male,Transport-moving,Assoc-voc,Self-emp-inc,United-States,White
37,504807,9,6,0,40,Married-civ-spouse,Husband,Male,Exec-managerial,Assoc-voc,Local-gov,United-States,Other
25,143523,13,3,0,20,Never-married,Not-in-family,Male,Exec-managerial,Masters,Private,United-States,White
28,40783,11,0,0,40,Never-married,Own-child,Male,Machine-op-inspct,11th,Private,United-States,White
48,155777,10,0,0,63,Never-married,Not-in-family,Female,Sales,Assoc-acdm,Private,United-States,Black
42,113968,14,0,0,57,Never-married,Own-child,Male,Sales,Masters,Private,United-States,White
44,101923,11,0,0,51,Married-civ-spouse,Husband,Male,Prof-specialty,HS-grad,Private,United-States,White
19,112768,14,6,0,40,Never-married,Own-child,Female,Adm-clerical,HS-grad,Private,United-States,White
21,216821,3,0,0,36,Never-married,Own-child,Female,Prof-specialty,HS-grad,Private,United-States,White
38,303887,14,10297,0,60,Married-civ-spouse,Husband,Male,Craft-repair,Bachelors,Private,United-States,White
75,135783,10,23,0,45,Separated,Other-relative,Male,Tech-support,HS-grad,Self-emp-not-inc,United-States,White
28,206171,10,0,0,50,Married-civ-spouse,Husband,Male,Craft-repair,Some-college,Private,United-States,White
28,164499,9,0,0,46,Married-civ-spouse,Husband,Male,Craft-repair,Some-college,Private,United-States,White
31,216756,13,0,0,49,Never-married,Other-relative,Male,Exec-managerial,Some-college,Private,United-States,White
40,218158,10,0,0,62,Separated,Not-in-family,Female,Sales,Some-college,Private,United-States,White
41,87862,9,8,0,40,Divorced,Unmarried,Female,Adm-clerical,HS-grad,Private,United-States,White
17,206137,9,0,0,36,Never-married,Unmarried,Female,Exec-managerial,Bachelors,Federal-gov,United-States,White
39,220564,15,6,0,51,Married-civ-spouse,Wife,Female,Adm-clerical,Bachelors,Private,United-States,White
41,202379,13,0,0,51,Married-civ-spouse,Husband,Male,Tech-support,HS-grad,Private,United-States,White
29,357348,4,0,0,40,Never-married,Not-in-family,Female,Adm-clerical,Bachelors,Private,United-States,White
24,359742,13,15,0,40,Never-married,Own-child,Female,Other-service,Some-college,Private,United-States,White
20,342980,10,0,0,40,Never-married,Own-child,Female,Other-service,HS-grad,Private,United-States,Black
25,50266,9,0,0,11,Married-civ-spouse,Husband,Male,Handlers-cleaners,Bachelors,Private,United-States,White
47,164911,10,7,0,40,Divorced,Not-in-family,Female,Prof-specialty,Some-college,Private,United-States,Asian-Pac-Islander
62,115149,9,1,0,51,Married-civ-spouse,Husband,Male,Craft-repair,9th,Private,United-States,White
66,86849,10,14,0,45,Married-civ-spouse,Husband,Male,Exec-managerial,Some-college,Local-gov,United-States,White
19,142963,9,0,0,51,Never-married,Own-child,Male,Craft-repair,Some-college,Private,United-States,White
25,139390,9,0,0,47,Never-married,Not-in-family,Female,Adm-clerical,HS-grad,Private,United-States,White
53,106093,6,0,0,36,Married-civ-spouse,Husband,Male,Craft-repair,HS-grad,Private,United-States,White
18,390343,7,11,0,40,Never-married,Not-in-family,Female,Adm-clerical,Some-college,Private,United-States,White
27,211411,10,10,0,50,Married-civ-spouse,Husband,Male,Transport-moving,Some-college,Private,United-States,White
37,233883,6,0,0,40,Separated,Unmarried,Female,Prof-specialty,Some-college,Private,United-States,Black
24,236880,13,10,0,35,Never-married,Own-child,Female,Adm-clerical,Some-college,State-gov,Vietnam,White
29,253498,10,7,0,20,Separated,Unmarried,Male,Farming-fishing,HS-grad,Private,United-States,White
35,201090,9,0,0,38,Married-civ-spouse,Husband,Male,Other-service,Doctorate,Private,United-States,Black
32,180125,9,4463,0,20,Divorced,Not-in-family,Male,Craft-repair,Assoc-voc,Local-gov,United-States,Black
49,105492,9,0,0,51,Married-civ-spouse,Husband,Male,Handlers-cleaners,HS-grad,Federal-gov,United-States,White
41,50566,9,0,0,35,Divorced,Not-in-family,Female,Prof-specialty,Bachelors,Private,United-States,White
49,249671,10,14626,1887,45,Divorced,Unmarried,Female,Adm-clerical,Some-college,Self-emp-inc,United-States,Asian-Pac-Islander
41,367823,9,15019,0,40,Married-civ-spouse,Husband,Male,Protective-serv,10th,Private,United-States,White
30,101161,9,0,0,55,Married-civ-spouse,Husband,Male,Exec-managerial,Masters,Private,United-States,White
46,127344,13,0,0,36,Married-civ-spouse,Husband,Male,Exec-managerial,Doctorate,Private,United-States,White
47,228708,10,0,0,40,Divorced,Unmarried,Female,Other-service,Some-college,Private,United-States,White
29,511157,10,3,0,21,Married-civ-spouse,Husband,Male,Handlers-cleaners,HS-grad,Private,United-States,White
49,196592,9,0,0,40,Never-married,Not-in-family,Female,Sales,HS-grad,Self-emp-not-inc,United-States,White
35,193939,9,1,0,73,Divorced,Not-in-family,Female,Exec-managerial,HS-grad,Local-gov,United-States,White
50,178546,9,4506,0,64,Divorced,Not-in-family,Female,Exec-managerial,HS-grad,Self-emp-inc,United-States,White
50,47829,10,1,0,50,Married-civ-spouse,Husband,Male,Prof-specialty,Bachelors,Private,United-States,White
35,36633,9,0,0,40,Never-married,Other-relative,Male,Craft-repair,HS-grad,Private,United-States,Amer-Indian-Eskimo
51,157293,13,5,0,59,Married-civ-spouse,Wife,Female,Other-service,Bachelors,Private,United-States,Black
41,160915,9,0,0,40,Married-civ-spouse,Husband,Male,Protective-serv,11th,Self-emp-not-inc,United-States,White
40,337909,7,3,0,66,Married-civ-spouse,Husband,Male,Adm-clerical,Bachelors,Private,United-States,White
40,197742,13,6,0,51,Divorced,Not-in-family,Male,Other-service,Some-college,Private,United-States,White
53,222961,12,0,0,40,Married-civ-spouse,Husband,Male,Other-service,Some-college,Private,United-States,White
21,303120,9,3,0,40,Never-married,Not-in-family,Female,Other-service,Preschool,Private,United-States,White
43,234867,8,6,0,49,Married-civ-spouse,Husband,Male,Sales,Assoc-acdm,Self-emp-not-inc,United-States,White
36,103796,8,9,0,66,Married-civ-spouse,Husband,Male,Craft-repair,Some-college,Private,Philippines,White
36,38347,9,2,0,45,Married-civ-spouse,Wife,Female,Adm-clerical,Prof-school,Private,United-States,White
29,162429,15,0,0,72,Never-married,Unmarried,Female,Exec-managerial,HS-grad,Private,United-States,White
46,280348,14,0,0,40,Married-civ-spouse,Husband,Male,Transport-moving,Bachelors,Private,United-States,White
22,88639,10,3,0,40,Divorced,Not-in-family,Male,Other-service,Some-college,Local-gov,United-States,White
36,92955,9,2,0,46,Divorced,Not-in-family,Male,Exec-managerial,11th,Private,United-States,White
39,229206,9,0,0,95,Married-civ-spouse,Wife,Female,Adm-clerical,Bachelors,Private,Mexico,White
51,48818,13,0,0,50,Married-civ-spouse,Husband,Male,Exec-managerial,HS-grad,Self-emp-inc,United-States,White
63,347767,9,4,0,40,Married-civ-spouse,Husband,Male,Prof-specialty,Some-college,Private,Guatemala,Asian-Pac-Islander
26,367824,9,3026,0,50,Never-married,Not-in-family,Female,Exec-managerial,9th,Self-emp-not-inc,United-States,White
58,180314,9,3,0,40,Widowed,Unmarried,Female,Priv-house-serv,HS-grad,Federal-gov,United-States,White
34,172775,9,0,0,45,Married-civ-spouse,Husband,Male,Prof-specialty,HS-grad,Private,Taiwan,Black
56,260281,11,6,0,45,Married-civ-spouse,Husband,Male,Sales,11th,Private,United-States,White
17,370505,2,0,0,40,Never-married,Not-in-family,Male,Adm-clerical,Bachelors,Private,United-States,White
60,13769,10,7,0,40,Divorced,Own-child,Male,Craft-repair,Bachelors,Self-emp-inc,United-States,White
48,54950,15,7081,0,49,Never-married,Own-child,Male,Handlers-cleaners,Some-college,Local-gov,Jamaica,White
38,212243,10,11,0,40,Divorced,Not-in-family,Female,Tech-support,Some-college,Private,United-States,White
46,252745,8,0,0,38,Married-civ-spouse,Husband,Male,Transport-moving,5th-6th,Private,United-States,White
19,41864,2,0,0,29,Never-married,Other-relative,Male,Prof-specialty,HS-grad,Private,United-States,White
26,170440,12,0,0,40,Married-civ-spouse,Husband,Male,Craft-repair,HS-grad,Private,United-States,White
47,195696,13,0,0,60,Separated,Not-in-family,Male,Exec-managerial,HS-grad,Private,United-States,Black
62,228871,7,9,0,40,Married-civ-spouse,Husband,Male,Protective-serv,HS-grad,Private,United-States,White
23,287177,13,0,0,25,Never-married,Own-child,Female,Adm-clerical,Bachelors,Private,United-States,White
